league,season,match_id,match_date,team_id,team,side,mslb,regime,dD_base,dD_after_aging,dD_final,abs_dD_base,abs_dD_after_aging,abs_dD_final,dS,dP_fav,dP_x,dP_dog,abs_dah,abs_dtot,month
Ligue 1,2024-25,8231,2025-03-16,87,Brest,home,26,stable,-0.5962358095439835,-0.46741361003076537,-0.3349235812585285,0.5962358095439835,0.46741361003076537,0.3349235812585285,0.01880518452875979,-9.71590680232417,1.911153125993098,7.804753676331091,0.25,0.0,3
Ligue 1,2024-25,8231,2025-03-16,105,Reims,away,26,stable,-0.5962358095439835,-0.46741361003076537,-0.3349235812585285,0.5962358095439835,0.46741361003076537,0.3349235812585285,0.01880518452875979,-9.71590680232417,1.911153125993098,7.804753676331091,0.25,0.0,3
Ligue 1,2024-25,8232,2025-03-16,104,Montpellier,home,26,stable,0.44752282683756184,0.03257938631222135,0.05195906923216717,0.44752282683756184,0.03257938631222135,0.05195906923216717,0.03029779084997708,0.4987385391636123,-0.2844115183059548,-0.21432702085770194,0.0,0.25,3
Ligue 1,2024-25,8232,2025-03-16,106,St Etienne,away,27,stable,0.44752282683756184,0.03257938631222135,0.05195906923216717,0.44752282683756184,0.03257938631222135,0.05195906923216717,0.03029779084997708,0.4987385391636123,-0.2844115183059548,-0.21432702085770194,0.0,0.25,3
Ligue 1,2024-25,8233,2025-03-16,94,Strasbourg,home,26,stable,0.07219350301191435,0.17228332851656775,0.19318951988908717,0.07219350301191435,0.17228332851656775,0.19318951988908717,0.10361864730255288,5.0545431168919635,-1.1249872489163593,-3.9295558679756146,0.25,0.25,3
Ligue 1,2024-25,8233,2025-03-16,86,Toulouse,away,26,stable,0.07219350301191435,0.17228332851656775,0.19318951988908717,0.07219350301191435,0.17228332851656775,0.19318951988908717,0.10361864730255288,5.0545431168919635,-1.1249872489163593,-3.9295558679756146,0.25,0.25,3
Ligue 1,2024-25,8234,2025-03-16,96,Paris SG,home,26,stable,-0.5329862252807325,-0.39503728786449943,-0.21310392640470122,0.5329862252807325,0.39503728786449943,0.21310392640470122,0.08427335111901613,-7.61100249198754,3.1319688348965284,4.479033657091038,0.25,0.0,3
Ligue 1,2024-25,8234,2025-03-16,80,Marseille,away,26,stable,-0.5329862252807325,-0.39503728786449943,-0.21310392640470122,0.5329862252807325,0.39503728786449943,0.21310392640470122,0.08427335111901613,-7.61100249198754,3.1319688348965284,4.479033657091038,0.25,0.0,3
Ligue 1,2024-25,8235,2025-03-28,94,Strasbourg,home,27,stable,0.18444892740246827,0.12779957795015423,0.13448194353294163,0.18444892740246827,0.12779957795015423,0.13448194353294163,-0.027532155254586854,3.276853282842551,-0.5239095153401596,-2.7529437675024084,0.25,0.0,3
Ligue 1,2024-25,8235,2025-03-28,82,Lyon,away,27,stable,0.18444892740246827,0.12779957795015423,0.13448194353294163,0.18444892740246827,0.12779957795015423,0.13448194353294163,-0.027532155254586854,3.276853282842551,-0.5239095153401596,-2.7529437675024084,0.25,0.0,3
Ligue 1,2024-25,8236,2025-03-29,105,Reims,home,27,stable,-0.6039985145596398,-0.15822024396544754,-0.050795534521780206,0.6039985145596398,0.15822024396544754,0.050795534521780206,0.04582410779649937,-2.745149039638839,-0.6267201798923872,3.3718692195311983,0.0,0.0,3
Ligue 1,2024-25,8236,2025-03-29,80,Marseille,away,27,stable,-0.6039985145596398,-0.15822024396544754,-0.050795534521780206,0.6039985145596398,0.15822024396544754,0.050795534521780206,0.04582410779649937,-2.745149039638839,-0.6267201798923872,3.3718692195311983,0.0,0.0,3
Ligue 1,2024-25,8237,2025-03-29,106,St Etienne,home,28,stable,-0.19610153375112627,0.13302627116627908,0.2756103248899777,0.19610153375112627,0.13302627116627908,0.2756103248899777,-0.305242104674893,2.1499957486396215,-0.23691426165554086,-1.9130814869840695,0.5,0.25,3
Ligue 1,2024-25,8237,2025-03-29,96,Paris SG,away,27,stable,-0.19610153375112627,0.13302627116627908,0.2756103248899777,0.19610153375112627,0.13302627116627908,0.2756103248899777,-0.305242104674893,2.1499957486396215,-0.23691426165554086,-1.9130814869840695,0.5,0.25,3
Ligue 1,2024-25,8238,2025-03-29,83,Monaco,home,27,stable,-0.004943595632174391,-0.05932512180469196,0.010846284189919286,0.004943595632174391,0.05932512180469196,0.010846284189919286,0.013411195521292552,-1.0164763506539054,-0.6064983236667237,1.6229746743206235,0.0,0.0,3
Ligue 1,2024-25,8238,2025-03-29,85,Nice,away,27,stable,-0.004943595632174391,-0.05932512180469196,0.010846284189919286,0.004943595632174391,0.05932512180469196,0.010846284189919286,0.013411195521292552,-1.0164763506539054,-0.6064983236667237,1.6229746743206235,0.0,0.0,3
Ligue 1,2024-25,8239,2025-03-30,86,Toulouse,home,27,stable,-0.22816509381730227,-0.012484068654555425,0.03655643696898436,0.22816509381730227,0.012484068654555425,0.03655643696898436,-0.07971141730436049,-0.540027335854526,-0.10710391254876717,0.6471312484032959,0.0,0.0,3
