ts,event,id_fixture,fields
2026-07-15 16:15:33,ok id,1582046735,9
2026-07-15 16:16:41,start id_fixture,1582046708,
2026-07-15 16:16:42,ok id,1582046708,9
2026-07-15 16:16:52,start id_fixture,1582046726,
2026-07-15 16:16:53,ok id,1582046726,9
2026-07-15 16:17:08,start id_fixture,1582046731,
2026-07-15 16:17:08,ok id,1582046731,9
2026-07-15 16:17:21,start id_fixture,1582046719,
2026-07-15 16:17:22,ok id,1582046719,9
2026-07-15 16:17:47,start id_fixture,1582046737,
2026-07-15 16:17:48,ok id,1582046737,9
2026-07-15 16:18:13,start id_fixture,1582578087,
2026-07-15 16:18:14,ok id,1582578087,9
2026-07-15 16:18:50,start id_fixture,1582578088,
2026-07-15 16:18:51,ok id,1582578088,9
2026-07-15 16:19:00,start id_fixture,1582578073,
2026-07-15 16:19:01,ok id,1582578073,9
2026-07-15 16:19:13,start id_fixture,1582578095,
2026-07-15 16:19:14,ok id,1582578095,9
2026-07-15 16:19:25,start id_fixture,1582578082,
2026-07-15 16:19:26,ok id,1582578082,9
2026-07-15 16:30:20,start id_fixture,1582578078,
2026-07-15 16:30:21,ok id,1582578078,9
2026-07-15 16:30:32,start id_fixture,1582578071,
2026-07-15 16:30:33,ok id,1582578071,9
2026-07-15 16:30:44,start id_fixture,1582578096,
2026-07-15 16:30:45,ok id,1582578096,9
2026-07-15 16:31:25,start id_fixture,1582578084,
2026-07-15 16:31:26,ok id,1582578084,9
2026-07-15 16:31:35,start id_fixture,1582578072,
2026-07-15 16:31:36,ok id,1582578072,9
2026-07-15 16:32:06,start id_fixture,1582948886,
2026-07-15 16:32:07,ok id,1582948886,9
2026-07-15 16:32:43,start id_fixture,1582948890,
2026-07-15 16:32:44,ok id,1582948890,9
2026-07-15 16:32:55,start id_fixture,1582948888,
2026-07-15 16:32:56,ok id,1582948888,9
2026-07-15 16:33:07,start id_fixture,1582948879,
2026-07-15 16:33:08,ok id,1582948879,9
2026-07-15 16:33:18,start id_fixture,1582948889,
2026-07-15 16:33:19,ok id,1582948889,9
2026-07-15 16:33:54,start id_fixture,1582948883,
2026-07-15 16:33:55,ok id,1582948883,9
2026-07-15 16:34:05,start id_fixture,1582948873,
2026-07-15 16:34:06,ok id,1582948873,9
2026-07-15 16:34:17,start id_fixture,1582948876,
2026-07-15 16:34:18,ok id,1582948876,9
2026-07-15 16:34:28,start id_fixture,1582948887,
2026-07-15 16:34:29,ok id,1582948887,9
2026-07-15 16:34:57,start id_fixture,1582986941,
2026-07-15 16:34:58,ok id,1582986941,9
2026-07-15 16:35:41,start id_fixture,1583260338,
2026-07-15 16:35:42,ok id,1583260338,9
2026-07-15 16:35:51,start id_fixture,1583260339,
2026-07-15 16:35:52,ok id,1583260339,9
2026-07-15 16:36:04,start id_fixture,1583249410,
2026-07-15 16:36:05,ok id,1583249410,9
2026-07-15 16:36:35,start id_fixture,1583274790,
2026-07-15 16:36:35,ok id,1583274790,9
2026-07-15 16:36:45,start id_fixture,1583274792,
2026-07-15 16:36:46,ok id,1583274792,9
2026-07-15 16:36:58,start id_fixture,1583274793,
2026-07-15 16:36:59,ok id,1583274793,9
2026-07-15 16:37:41,start id_fixture,1583274787,
2026-07-15 16:37:42,ok id,1583274787,9
2026-07-15 16:37:55,start id_fixture,1583274788,
2026-07-15 16:37:56,ok id,1583274788,9
2026-07-15 16:38:09,start id_fixture,1583274789,
2026-07-15 16:38:10,ok id,1583274789,9
2026-07-15 16:38:20,start id_fixture,1583274791,
2026-07-15 16:38:21,ok id,1583274791,9
2026-07-15 16:38:48,start id_fixture,1583405655,
2026-07-15 16:38:49,ok id,1583405655,9
2026-07-15 16:39:30,start id_fixture,1583582517,
2026-07-15 16:39:31,ok id,1583582517,9
2026-07-15 16:39:40,start id_fixture,1583582533,
2026-07-15 16:39:41,ok id,1583582533,9
2026-07-15 16:39:55,start id_fixture,1583582531,
2026-07-15 16:39:56,ok id,1583582531,9
2026-07-15 17:42:24,start id_fixture,1583582519,
2026-07-15 17:42:25,ok id,1583582519,9
2026-07-15 17:42:40,start id_fixture,1583582534,
2026-07-15 17:42:41,ok id,1583582534,9
2026-07-15 17:42:54,start id_fixture,1583582521,
2026-07-15 17:42:55,ok id,1583582521,9
2026-07-15 17:43:04,start id_fixture,1583582518,
2026-07-15 17:43:05,ok id,1583582518,9
2026-07-15 17:43:42,start id_fixture,1583582524,
2026-07-15 17:43:44,ok id,1583582524,9
2026-07-15 17:43:56,start id_fixture,1583582538,
2026-07-15 17:43:57,ok id,1583582538,9
2026-07-15 17:44:08,start id_fixture,1583582520,
2026-07-15 17:44:09,ok id,1583582520,9
2026-07-15 17:44:35,start id_fixture,1583724391,
2026-07-15 17:44:36,ok id,1583724391,9
2026-07-15 17:45:14,start id_fixture,1583724392,
2026-07-15 17:45:15,ok id,1583724392,9
2026-07-15 17:45:31,start id_fixture,1583724386,
2026-07-15 17:45:32,ok id,1583724386,9
2026-07-15 17:45:43,start id_fixture,1583724385,
2026-07-15 17:45:44,ok id,1583724385,9
2026-07-15 17:45:54,start id_fixture,1583724384,
2026-07-15 17:45:55,ok id,1583724384,9
2026-07-15 17:46:43,start id_fixture,1583724383,
2026-07-15 17:46:44,ok id,1583724383,9
2026-07-15 17:46:56,start id_fixture,1583724388,
2026-07-15 17:46:57,ok id,1583724388,9
2026-07-15 17:48:11,start id_fixture,1584040402,
2026-07-15 17:48:12,ok id,1584040402,9
2026-07-15 17:48:48,start id_fixture,1584040404,
2026-07-15 17:48:49,ok id,1584040404,9
2026-07-15 17:49:04,start id_fixture,1584040413,
2026-07-15 17:49:05,ok id,1584040413,9
2026-07-15 17:49:18,start id_fixture,1584040416,
2026-07-15 17:49:19,ok id,1584040416,9
2026-07-15 17:49:44,start id_fixture,1584040414,
2026-07-15 17:49:45,ok id,1584040414,9
2026-07-15 17:50:18,start id_fixture,1584040403,
2026-07-15 17:50:19,ok id,1584040403,9
2026-07-15 17:50:32,start id_fixture,1584040405,
2026-07-15 17:50:33,ok id,1584040405,9
2026-07-15 17:50:42,start id_fixture,1584040415,
2026-07-15 17:50:44,ok id,1584040415,9
2026-07-15 17:50:55,start id_fixture,1584040412,
2026-07-15 17:50:56,ok id,1584040412,9
2026-07-15 17:51:23,start id_fixture,1584040400,
2026-07-15 17:51:24,ok id,1584040400,9
2026-07-15 17:51:53,start id_fixture,1584317910,
2026-07-15 17:51:54,ok id,1584317910,9
2026-07-15 17:52:31,start id_fixture,1584317899,
2026-07-15 17:52:33,ok id,1584317899,9
2026-07-15 17:52:44,start id_fixture,1584317897,
2026-07-15 17:52:46,ok id,1584317897,9
2026-07-15 17:52:58,start id_fixture,1584317906,
2026-07-15 17:52:59,ok id,1584317906,9
2026-07-15 17:53:12,start id_fixture,1584317903,
2026-07-15 17:53:13,ok id,1584317903,9
2026-07-15 17:53:43,start id_fixture,1584317905,
2026-07-15 17:53:44,ok id,1584317905,9
2026-07-15 17:53:56,start id_fixture,1584317895,
2026-07-15 17:53:57,ok id,1584317895,9
2026-07-15 17:54:09,start id_fixture,1584317908,
2026-07-15 17:54:10,ok id,1584317908,9
2026-07-15 17:54:20,start id_fixture,1584317894,
2026-07-15 17:54:21,ok id,1584317894,9
2026-07-15 17:54:50,start id_fixture,1584317898,
2026-07-15 17:54:52,ok id,1584317898,9
2026-07-15 17:54:54,start id_fixture,1584317898,
2026-07-15 17:54:56,ok id,1584317898,9
2026-07-15 17:55:29,start id_fixture,1583724390,
2026-07-15 17:55:30,ok id,1583724390,9
2026-07-15 17:55:41,start id_fixture,1583724387,
2026-07-15 17:55:42,ok id,1583724387,9
2026-07-15 17:56:18,start id_fixture,1583724389,
2026-07-15 17:56:19,ok id,1583724389,9
2026-07-15 17:58:03,start id_fixture,1584600465,
2026-07-15 17:58:04,ok id,1584600465,9
2026-07-15 18:03:24,start id_fixture,1584600469,
2026-07-15 18:03:25,ok id,1584600469,9
2026-07-15 18:03:36,start id_fixture,1584600467,
2026-07-15 18:03:37,ok id,1584600467,9
2026-07-15 18:03:48,start id_fixture,1584600458,
2026-07-15 18:03:50,ok id,1584600458,9
2026-07-15 18:04:01,start id_fixture,1584600470,
2026-07-15 18:04:02,ok id,1584600470,9
2026-07-15 18:04:37,start id_fixture,1584600464,
2026-07-15 18:04:38,ok id,1584600464,9
2026-07-15 18:04:51,start id_fixture,1584600468,
2026-07-15 18:04:52,ok id,1584600468,9
2026-07-15 18:05:05,start id_fixture,1584600455,
2026-07-15 18:05:06,ok id,1584600455,9
2026-07-15 18:05:18,start id_fixture,1584600466,
2026-07-15 18:05:19,ok id,1584600466,9
2026-07-15 18:08:19,start id_fixture,1584618967,
2026-07-15 18:08:20,ok id,1584618967,9
2026-07-15 18:08:58,start id_fixture,1584906504,
2026-07-15 18:08:59,ok id,1584906504,9
2026-07-15 18:09:33,start id_fixture,1584906505,
2026-07-15 18:09:34,ok id,1584906505,9
2026-07-15 18:09:43,start id_fixture,1584906501,
2026-07-15 18:09:44,ok id,1584906501,9
2026-07-15 18:10:02,start id_fixture,1584906503,
2026-07-15 18:10:03,ok id,1584906503,9
2026-07-15 18:10:14,start id_fixture,1584906496,
2026-07-15 18:10:15,ok id,1584906496,9
2026-07-15 18:10:52,start id_fixture,1584906497,
2026-07-15 18:10:52,ok id,1584906497,9
2026-07-15 18:11:03,start id_fixture,1584906498,
2026-07-15 18:11:04,ok id,1584906498,9
2026-07-15 18:11:17,start id_fixture,1584906500,
2026-07-15 18:11:18,ok id,1584906500,9
2026-07-15 18:11:29,start id_fixture,1584906502,
2026-07-15 18:11:30,ok id,1584906502,9
2026-07-15 18:19:11,start id_fixture,1584906499,
2026-07-15 18:19:12,ok id,1584906499,9
