match_id,match_date,home_team,away_team,ps_id,fid,userbet_home,userbet_away,slug,lineups_url
13070,2024-08-23,M'gladbach,Leverkusen,1593534691,21110384,B. Monchengladbach,Bayer Leverkusen (Ger),bundesliga-b._monchengladbach-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-bayer_leverkusen_ger/21110384/
13071,2024-08-24,Augsburg,Werder Bremen,1593534690,21111333,Augsburg,Werder Bremen,bundesliga-augsburg-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-augsburg-werder_bremen/21111333/
13074,2024-08-24,Mainz,Union Berlin,1593534696,21111336,Mainz,Union Berlin,bundesliga-mainz-union_berlin,https://userbet.info/lineups_fixture/bundesliga-mainz-union_berlin/21111336/
13075,2024-08-24,RB Leipzig,Bochum,1593534689,21111337,RB Leipzig,Bochum,bundesliga-rb_leipzig-bochum,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-bochum/21111337/
13073,2024-08-24,Hoffenheim,Holstein Kiel,1593534688,21111335,Hoffenheim,Holstein Kiel,bundesliga-hoffenheim-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-holstein_kiel/21111335/
13076,2024-08-24,Dortmund,Ein Frankfurt,1593534692,21111338,Dortmund (Ger),Eintracht Frankfurt,bundesliga-dortmund_ger-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-eintracht_frankfurt/21111338/
13072,2024-08-24,Freiburg,Stuttgart,1593534694,21111334,Freiburg,Stuttgart,bundesliga-freiburg-stuttgart,https://userbet.info/lineups_fixture/bundesliga-freiburg-stuttgart/21111334/
13078,2024-08-25,St Pauli,Heidenheim,1593534693,21112574,St. Pauli (Ger),Heidenheim (Ger),bundesliga-st._pauli_ger-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-heidenheim_ger/21112574/
13077,2024-08-25,Wolfsburg,Bayern Munich,1593534695,21112573,Wolfsburg,Bayern Munich,bundesliga-wolfsburg-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-bayern_munich/21112573/
13079,2024-08-30,Union Berlin,St Pauli,1595525844,21114705,Union Berlin,St. Pauli (Ger),bundesliga-union_berlin-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-union_berlin-st._pauli_ger/21114705/
13083,2024-08-31,Stuttgart,Mainz,1595514830,21115712,Stuttgart,Mainz,bundesliga-stuttgart-mainz,https://userbet.info/lineups_fixture/bundesliga-stuttgart-mainz/21115712/
13085,2024-08-31,Leverkusen,RB Leipzig,1595514828,21115713,Bayer Leverkusen (Ger),RB Leipzig,bundesliga-bayer_leverkusen_ger-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-rb_leipzig/21115713/
13084,2024-08-31,Werder Bremen,Dortmund,1595515933,21115709,Werder Bremen,Dortmund (Ger),bundesliga-werder_bremen-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-dortmund_ger/21115709/
13080,2024-08-31,Bochum,M'gladbach,1595525841,21115708,Bochum,B. Monchengladbach,bundesliga-bochum-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-bochum-b._monchengladbach/21115708/
13081,2024-08-31,Ein Frankfurt,Hoffenheim,1595525842,21115710,Eintracht Frankfurt,Hoffenheim,bundesliga-eintracht_frankfurt-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-hoffenheim/21115710/
13082,2024-08-31,Holstein Kiel,Wolfsburg,1595525827,21115711,Holstein Kiel,Wolfsburg,bundesliga-holstein_kiel-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-wolfsburg/21115711/
13086,2024-09-01,Heidenheim,Augsburg,1595525825,21116953,Heidenheim (Ger),Augsburg,bundesliga-heidenheim_ger-augsburg,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-augsburg/21116953/
13087,2024-09-01,Bayern Munich,Freiburg,1595525819,21116954,Bayern Munich,Freiburg,bundesliga-bayern_munich-freiburg,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-freiburg/21116954/
13088,2024-09-13,Dortmund,Heidenheim,1596236313,21123344,Dortmund (Ger),Heidenheim (Ger),bundesliga-dortmund_ger-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-heidenheim_ger/21123344/
13094,2024-09-14,Holstein Kiel,Bayern Munich,1596236270,21124394,Holstein Kiel,Bayern Munich,bundesliga-holstein_kiel-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-bayern_munich/21124394/
13089,2024-09-14,Freiburg,Bochum,1596236268,21124389,Freiburg,Bochum,bundesliga-freiburg-bochum,https://userbet.info/lineups_fixture/bundesliga-freiburg-bochum/21124389/
13090,2024-09-14,Hoffenheim,Leverkusen,1596236261,21124390,Hoffenheim,Bayer Leverkusen (Ger),bundesliga-hoffenheim-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-bayer_leverkusen_ger/21124390/
13091,2024-09-14,M'gladbach,Stuttgart,1596236266,21124391,B. Monchengladbach,Stuttgart,bundesliga-b._monchengladbach-stuttgart,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-stuttgart/21124391/
13092,2024-09-14,RB Leipzig,Union Berlin,1596236264,21124392,RB Leipzig,Union Berlin,bundesliga-rb_leipzig-union_berlin,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-union_berlin/21124392/
13093,2024-09-14,Wolfsburg,Ein Frankfurt,1596236269,21124393,Wolfsburg,Eintracht Frankfurt,bundesliga-wolfsburg-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-eintracht_frankfurt/21124393/
13096,2024-09-15,Mainz,Werder Bremen,1596236287,21125846,Mainz,Werder Bremen,bundesliga-mainz-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-mainz-werder_bremen/21125846/
13095,2024-09-15,Augsburg,St Pauli,1596236265,21125845,Augsburg,St. Pauli (Ger),bundesliga-augsburg-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-augsburg-st._pauli_ger/21125845/
13097,2024-09-20,Augsburg,Mainz,1596725152,21127851,Augsburg,Mainz,bundesliga-augsburg-mainz,https://userbet.info/lineups_fixture/bundesliga-augsburg-mainz/21127851/
13102,2024-09-21,Ein Frankfurt,M'gladbach,1596725379,21128921,Eintracht Frankfurt,B. Monchengladbach,bundesliga-eintracht_frankfurt-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-b._monchengladbach/21128921/
13099,2024-09-21,Heidenheim,Freiburg,1596725509,21128919,Heidenheim (Ger),Freiburg,bundesliga-heidenheim_ger-freiburg,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-freiburg/21128919/
13100,2024-09-21,Union Berlin,Hoffenheim,1596722767,21128920,Union Berlin,Hoffenheim,bundesliga-union_berlin-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-union_berlin-hoffenheim/21128920/
13101,2024-09-21,Werder Bremen,Bayern Munich,1596722771,21128918,Werder Bremen,Bayern Munich,bundesliga-werder_bremen-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-bayern_munich/21128918/
13098,2024-09-21,Bochum,Holstein Kiel,1596716594,21128917,Bochum,Holstein Kiel,bundesliga-bochum-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-bochum-holstein_kiel/21128917/
13104,2024-09-22,Stuttgart,Dortmund,1596727020,21130372,Stuttgart,Dortmund (Ger),bundesliga-stuttgart-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-stuttgart-dortmund_ger/21130372/
13103,2024-09-22,Leverkusen,Wolfsburg,1596727019,21130371,Bayer Leverkusen (Ger),Wolfsburg,bundesliga-bayer_leverkusen_ger-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-wolfsburg/21130371/
13105,2024-09-22,St Pauli,RB Leipzig,1596716726,21130373,St. Pauli (Ger),RB Leipzig,bundesliga-st._pauli_ger-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-rb_leipzig/21130373/
13106,2024-09-27,Dortmund,Bochum,1597183586,21133025,Dortmund (Ger),Bochum,bundesliga-dortmund_ger-bochum,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-bochum/21133025/
13107,2024-09-28,Freiburg,St Pauli,1597183583,21133992,Freiburg,St. Pauli (Ger),bundesliga-freiburg-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-freiburg-st._pauli_ger/21133992/
13112,2024-09-28,Bayern Munich,Leverkusen,1597183533,21133997,Bayern Munich,Bayer Leverkusen (Ger),bundesliga-bayern_munich-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-bayer_leverkusen_ger/21133997/
13110,2024-09-28,RB Leipzig,Augsburg,1597183534,21133995,RB Leipzig,Augsburg,bundesliga-rb_leipzig-augsburg,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-augsburg/21133995/
13109,2024-09-28,M'gladbach,Union Berlin,1597183536,21133994,B. Monchengladbach,Union Berlin,bundesliga-b._monchengladbach-union_berlin,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-union_berlin/21133994/
13111,2024-09-28,Wolfsburg,Stuttgart,1597183632,21133996,Wolfsburg,Stuttgart,bundesliga-wolfsburg-stuttgart,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-stuttgart/21133996/
13108,2024-09-28,Mainz,Heidenheim,1597183535,21133993,Mainz,Heidenheim (Ger),bundesliga-mainz-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-mainz-heidenheim_ger/21133993/
13114,2024-09-29,Hoffenheim,Werder Bremen,1597183584,21135467,Hoffenheim,Werder Bremen,bundesliga-hoffenheim-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-werder_bremen/21135467/
13113,2024-09-29,Holstein Kiel,Ein Frankfurt,1597183589,21135466,Holstein Kiel,Eintracht Frankfurt,bundesliga-holstein_kiel-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-eintracht_frankfurt/21135466/
13115,2024-10-04,Augsburg,M'gladbach,1597648684,21137710,Augsburg,B. Monchengladbach,bundesliga-augsburg-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-augsburg-b._monchengladbach/21137710/
13117,2024-10-05,Leverkusen,Holstein Kiel,1597648672,21138743,Bayer Leverkusen (Ger),Holstein Kiel,bundesliga-bayer_leverkusen_ger-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-holstein_kiel/21138743/
13116,2024-10-05,Bochum,Wolfsburg,1597648696,21138741,Bochum,Wolfsburg,bundesliga-bochum-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-bochum-wolfsburg/21138741/
13118,2024-10-05,Union Berlin,Dortmund,1597648693,21138744,Union Berlin,Dortmund (Ger),bundesliga-union_berlin-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-union_berlin-dortmund_ger/21138744/
13119,2024-10-05,Werder Bremen,Freiburg,1597648686,21138742,Werder Bremen,Freiburg,bundesliga-werder_bremen-freiburg,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-freiburg/21138742/
13120,2024-10-05,St Pauli,Mainz,1597648690,21138745,St. Pauli (Ger),Mainz,bundesliga-st._pauli_ger-mainz,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-mainz/21138745/
13123,2024-10-06,Stuttgart,Hoffenheim,1597648676,21140113,Stuttgart,Hoffenheim,bundesliga-stuttgart-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-stuttgart-hoffenheim/21140113/
13122,2024-10-06,Ein Frankfurt,Bayern Munich,1597648694,21140112,Eintracht Frankfurt,Bayern Munich,bundesliga-eintracht_frankfurt-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-bayern_munich/21140112/
13121,2024-10-06,Heidenheim,RB Leipzig,1597648675,21140111,Heidenheim (Ger),RB Leipzig,bundesliga-heidenheim_ger-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-rb_leipzig/21140111/
13124,2024-10-18,Dortmund,St Pauli,1598229675,21145565,Dortmund (Ger),St. Pauli (Ger),bundesliga-dortmund_ger-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-st._pauli_ger/21145565/
13129,2024-10-19,M'gladbach,Heidenheim,1598229676,21146553,B. Monchengladbach,Heidenheim (Ger),bundesliga-b._monchengladbach-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-heidenheim_ger/21146553/
13127,2024-10-19,Leverkusen,Ein Frankfurt,1598229681,21146551,Bayer Leverkusen (Ger),Eintracht Frankfurt,bundesliga-bayer_leverkusen_ger-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-eintracht_frankfurt/21146551/
13130,2024-10-19,Bayern Munich,Stuttgart,1598229673,21146554,Bayern Munich,Stuttgart,bundesliga-bayern_munich-stuttgart,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-stuttgart/21146554/
13128,2024-10-19,Mainz,RB Leipzig,1598229680,21146552,Mainz,RB Leipzig,bundesliga-mainz-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-mainz-rb_leipzig/21146552/
13126,2024-10-19,Hoffenheim,Bochum,1598229674,21146550,Hoffenheim,Bochum,bundesliga-hoffenheim-bochum,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-bochum/21146550/
13125,2024-10-19,Freiburg,Augsburg,1598229678,21146549,Freiburg,Augsburg,bundesliga-freiburg-augsburg,https://userbet.info/lineups_fixture/bundesliga-freiburg-augsburg/21146549/
13132,2024-10-20,Wolfsburg,Werder Bremen,1598229672,21148035,Wolfsburg,Werder Bremen,bundesliga-wolfsburg-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-werder_bremen/21148035/
13131,2024-10-20,Holstein Kiel,Union Berlin,1598229677,21148034,Holstein Kiel,Union Berlin,bundesliga-holstein_kiel-union_berlin,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-union_berlin/21148034/
13133,2024-10-25,Mainz,M'gladbach,1598710918,21150349,Mainz,B. Monchengladbach,bundesliga-mainz-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-mainz-b._monchengladbach/21150349/
13137,2024-10-26,Stuttgart,Holstein Kiel,1598742323,21151284,Stuttgart,Holstein Kiel,bundesliga-stuttgart-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-stuttgart-holstein_kiel/21151284/
13136,2024-10-26,St Pauli,Wolfsburg,1598742336,21151283,St. Pauli (Ger),Wolfsburg,bundesliga-st._pauli_ger-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-wolfsburg/21151283/
13134,2024-10-26,Augsburg,Dortmund,1598742302,21151281,Augsburg,Dortmund (Ger),bundesliga-augsburg-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-augsburg-dortmund_ger/21151281/
13135,2024-10-26,RB Leipzig,Freiburg,1598742307,21151282,RB Leipzig,Freiburg,bundesliga-rb_leipzig-freiburg,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-freiburg/21151282/
13138,2024-10-26,Werder Bremen,Leverkusen,1598742290,21151285,Werder Bremen,Bayer Leverkusen (Ger),bundesliga-werder_bremen-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-bayer_leverkusen_ger/21151285/
13141,2024-10-27,Heidenheim,Hoffenheim,1598742289,21152626,Heidenheim (Ger),Hoffenheim,bundesliga-heidenheim_ger-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-hoffenheim/21152626/
13140,2024-10-27,Union Berlin,Ein Frankfurt,1598742332,21152625,Union Berlin,Eintracht Frankfurt,bundesliga-union_berlin-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-union_berlin-eintracht_frankfurt/21152625/
13139,2024-10-27,Bochum,Bayern Munich,1598742303,21152624,Bochum,Bayern Munich,bundesliga-bochum-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-bochum-bayern_munich/21152624/
13142,2024-11-01,Leverkusen,Stuttgart,1599289840,21154789,Bayer Leverkusen (Ger),Stuttgart,bundesliga-bayer_leverkusen_ger-stuttgart,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-stuttgart/21154789/
13146,2024-11-02,Holstein Kiel,Heidenheim,1599289830,21155731,Holstein Kiel,Heidenheim (Ger),bundesliga-holstein_kiel-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-heidenheim_ger/21155731/
13144,2024-11-02,Ein Frankfurt,Bochum,1599289844,21155729,Eintracht Frankfurt,Bochum,bundesliga-eintracht_frankfurt-bochum,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-bochum/21155729/
13145,2024-11-02,Hoffenheim,St Pauli,1599289828,21155730,Hoffenheim,St. Pauli (Ger),bundesliga-hoffenheim-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-st._pauli_ger/21155730/
13143,2024-11-02,Bayern Munich,Union Berlin,1599289827,21155728,Bayern Munich,Union Berlin,bundesliga-bayern_munich-union_berlin,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-union_berlin/21155728/
13148,2024-11-02,Dortmund,RB Leipzig,1599289841,21155733,Dortmund (Ger),RB Leipzig,bundesliga-dortmund_ger-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-rb_leipzig/21155733/
13147,2024-11-02,Wolfsburg,Augsburg,1599289836,21155732,Wolfsburg,Augsburg,bundesliga-wolfsburg-augsburg,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-augsburg/21155732/
13150,2024-11-03,M'gladbach,Werder Bremen,1599289843,21157004,B. Monchengladbach,Werder Bremen,bundesliga-b._monchengladbach-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-werder_bremen/21157004/
13149,2024-11-03,Freiburg,Mainz,1599289839,21157003,Freiburg,Mainz,bundesliga-freiburg-mainz,https://userbet.info/lineups_fixture/bundesliga-freiburg-mainz/21157003/
13151,2024-11-08,Union Berlin,Freiburg,1599734754,21159151,Union Berlin,Freiburg,bundesliga-union_berlin-freiburg,https://userbet.info/lineups_fixture/bundesliga-union_berlin-freiburg/21159151/
13154,2024-11-09,St Pauli,Bayern Munich,1599734752,21160089,St. Pauli (Ger),Bayern Munich,bundesliga-st._pauli_ger-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-bayern_munich/21160089/
13153,2024-11-09,Mainz,Dortmund,1599734751,21160088,Mainz,Dortmund (Ger),bundesliga-mainz-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-mainz-dortmund_ger/21160088/
13152,2024-11-09,Bochum,Leverkusen,1599734749,21160086,Bochum,Bayer Leverkusen (Ger),bundesliga-bochum-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-bochum-bayer_leverkusen_ger/21160086/
13155,2024-11-09,Werder Bremen,Holstein Kiel,1599734753,21160087,Werder Bremen,Holstein Kiel,bundesliga-werder_bremen-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-holstein_kiel/21160087/
13156,2024-11-09,RB Leipzig,M'gladbach,1599734767,21160090,RB Leipzig,B. Monchengladbach,bundesliga-rb_leipzig-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-b._monchengladbach/21160090/
13159,2024-11-10,Heidenheim,Wolfsburg,1599734760,21161202,Heidenheim (Ger),Wolfsburg,bundesliga-heidenheim_ger-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-wolfsburg/21161202/
13157,2024-11-10,Augsburg,Hoffenheim,1599734748,21161200,Augsburg,Hoffenheim,bundesliga-augsburg-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-augsburg-hoffenheim/21161200/
13158,2024-11-10,Stuttgart,Ein Frankfurt,1599734757,21161201,Stuttgart,Eintracht Frankfurt,bundesliga-stuttgart-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-stuttgart-eintracht_frankfurt/21161201/
13160,2024-11-22,Bayern Munich,Augsburg,1600190490,21165774,Bayern Munich,Augsburg,bundesliga-bayern_munich-augsburg,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-augsburg/21165774/
13166,2024-11-23,Ein Frankfurt,Werder Bremen,1600190482,21166430,Eintracht Frankfurt,Werder Bremen,bundesliga-eintracht_frankfurt-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-werder_bremen/21166430/
13161,2024-11-23,Dortmund,Freiburg,1600190489,21166425,Dortmund (Ger),Freiburg,bundesliga-dortmund_ger-freiburg,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-freiburg/21166425/
13162,2024-11-23,Hoffenheim,RB Leipzig,1600190477,21166426,Hoffenheim,RB Leipzig,bundesliga-hoffenheim-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-rb_leipzig/21166426/
13163,2024-11-23,Leverkusen,Heidenheim,1600190519,21166427,Bayer Leverkusen (Ger),Heidenheim (Ger),bundesliga-bayer_leverkusen_ger-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-heidenheim_ger/21166427/
13164,2024-11-23,Stuttgart,Bochum,1600190500,21166428,Stuttgart,Bochum,bundesliga-stuttgart-bochum,https://userbet.info/lineups_fixture/bundesliga-stuttgart-bochum/21166428/
13165,2024-11-23,Wolfsburg,Union Berlin,1600190492,21166429,Wolfsburg,Union Berlin,bundesliga-wolfsburg-union_berlin,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-union_berlin/21166429/
13167,2024-11-24,Holstein Kiel,Mainz,1600190510,21167489,Holstein Kiel,Mainz,bundesliga-holstein_kiel-mainz,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-mainz/21167489/
13168,2024-11-24,M'gladbach,St Pauli,1600190505,21167490,B. Monchengladbach,St. Pauli (Ger),bundesliga-b._monchengladbach-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-st._pauli_ger/21167490/
13169,2024-11-29,St Pauli,Holstein Kiel,1600830079,21169055,St. Pauli (Ger),Holstein Kiel,bundesliga-st._pauli_ger-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-holstein_kiel/21169055/
13170,2024-11-30,Augsburg,Bochum,1600831716,21169620,Augsburg,Bochum,bundesliga-augsburg-bochum,https://userbet.info/lineups_fixture/bundesliga-augsburg-bochum/21169620/
13173,2024-11-30,Union Berlin,Leverkusen,1600831359,21169624,Union Berlin,Bayer Leverkusen (Ger),bundesliga-union_berlin-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-union_berlin-bayer_leverkusen_ger/21169624/
13172,2024-11-30,RB Leipzig,Wolfsburg,1600830081,21169623,RB Leipzig,Wolfsburg,bundesliga-rb_leipzig-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-rb_leipzig-wolfsburg/21169623/
13171,2024-11-30,Freiburg,M'gladbach,1600831358,21169622,Freiburg,B. Monchengladbach,bundesliga-freiburg-b._monchengladbach,https://userbet.info/lineups_fixture/bundesliga-freiburg-b._monchengladbach/21169622/
13175,2024-11-30,Dortmund,Bayern Munich,1600831717,21169625,Dortmund (Ger),Bayern Munich,bundesliga-dortmund_ger-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-dortmund_ger-bayern_munich/21169625/
13174,2024-11-30,Werder Bremen,Stuttgart,1600830082,21169621,Werder Bremen,Stuttgart,bundesliga-werder_bremen-stuttgart,https://userbet.info/lineups_fixture/bundesliga-werder_bremen-stuttgart/21169621/
13177,2024-12-01,Heidenheim,Ein Frankfurt,1600830089,21170531,Heidenheim (Ger),Eintracht Frankfurt,bundesliga-heidenheim_ger-eintracht_frankfurt,https://userbet.info/lineups_fixture/bundesliga-heidenheim_ger-eintracht_frankfurt/21170531/
13176,2024-12-01,Mainz,Hoffenheim,1600830088,21170530,Mainz,Hoffenheim,bundesliga-mainz-hoffenheim,https://userbet.info/lineups_fixture/bundesliga-mainz-hoffenheim/21170530/
13178,2024-12-06,Stuttgart,Union Berlin,1601181886,21172089,Stuttgart,Union Berlin,bundesliga-stuttgart-union_berlin,https://userbet.info/lineups_fixture/bundesliga-stuttgart-union_berlin/21172089/
13181,2024-12-07,Ein Frankfurt,Augsburg,1601182906,21172638,Eintracht Frankfurt,Augsburg,bundesliga-eintracht_frankfurt-augsburg,https://userbet.info/lineups_fixture/bundesliga-eintracht_frankfurt-augsburg/21172638/
13179,2024-12-07,Bayern Munich,Heidenheim,1601182905,21172636,Bayern Munich,Heidenheim (Ger),bundesliga-bayern_munich-heidenheim_ger,https://userbet.info/lineups_fixture/bundesliga-bayern_munich-heidenheim_ger/21172636/
13180,2024-12-07,Bochum,Werder Bremen,1601181807,21172637,Bochum,Werder Bremen,bundesliga-bochum-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-bochum-werder_bremen/21172637/
13182,2024-12-07,Holstein Kiel,RB Leipzig,1601181887,21172639,Holstein Kiel,RB Leipzig,bundesliga-holstein_kiel-rb_leipzig,https://userbet.info/lineups_fixture/bundesliga-holstein_kiel-rb_leipzig/21172639/
13183,2024-12-07,Leverkusen,St Pauli,1601181808,21172640,Bayer Leverkusen (Ger),St. Pauli (Ger),bundesliga-bayer_leverkusen_ger-st._pauli_ger,https://userbet.info/lineups_fixture/bundesliga-bayer_leverkusen_ger-st._pauli_ger/21172640/
13184,2024-12-07,M'gladbach,Dortmund,1601181884,21172641,B. Monchengladbach,Dortmund (Ger),bundesliga-b._monchengladbach-dortmund_ger,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-dortmund_ger/21172641/
13186,2024-12-08,Hoffenheim,Freiburg,1601181885,21173486,Hoffenheim,Freiburg,bundesliga-hoffenheim-freiburg,https://userbet.info/lineups_fixture/bundesliga-hoffenheim-freiburg/21173486/
13185,2024-12-08,Wolfsburg,Mainz,1601182907,21173485,Wolfsburg,Mainz,bundesliga-wolfsburg-mainz,https://userbet.info/lineups_fixture/bundesliga-wolfsburg-mainz/21173485/
13187,2024-12-13,Freiburg,Wolfsburg,1601548533,21174887,Freiburg,Wolfsburg,bundesliga-freiburg-wolfsburg,https://userbet.info/lineups_fixture/bundesliga-freiburg-wolfsburg/21174887/
13190,2024-12-14,M'gladbach,Holstein Kiel,1601548534,21175354,B. Monchengladbach,Holstein Kiel,bundesliga-b._monchengladbach-holstein_kiel,https://userbet.info/lineups_fixture/bundesliga-b._monchengladbach-holstein_kiel/21175354/
13188,2024-12-14,Augsburg,Leverkusen,1601545881,21175352,Augsburg,Bayer Leverkusen (Ger),bundesliga-augsburg-bayer_leverkusen_ger,https://userbet.info/lineups_fixture/bundesliga-augsburg-bayer_leverkusen_ger/21175352/
13189,2024-12-14,Mainz,Bayern Munich,1601547027,21175353,Mainz,Bayern Munich,bundesliga-mainz-bayern_munich,https://userbet.info/lineups_fixture/bundesliga-mainz-bayern_munich/21175353/
13192,2024-12-14,St Pauli,Werder Bremen,1601547031,21175356,St. Pauli (Ger),Werder Bremen,bundesliga-st._pauli_ger-werder_bremen,https://userbet.info/lineups_fixture/bundesliga-st._pauli_ger-werder_bremen/21175356/
13191,2024-12-14,Union Berlin,Bochum,1601547030,21175355,Union Berlin,Bochum,bundesliga-union_berlin-bochum,https://userbet.info/lineups_fixture/bundesliga-union_berlin-bochum/21175355/
