match_id,match_date,home_team,away_team,ps_id,fid,userbet_home,userbet_away,slug,lineups_url,ah_away_odds,ah_home_odds,away_odds,closing_ah_home,closing_total_line,draw_odds,home_odds,over_odds,under_odds,status,error
12898,2024-01-30,Nott'm Forest,Arsenal,1583986874,398340,Nottingham,Arsenal,premier_league-nottingham-arsenal_,https://userbet.info/lineups_fixture/premier_league-nottingham-arsenal_/398340/,1.86,2.07,1.38,1.25,2.75,5.14,9.02,2.02,1.89,written,
12903,2024-01-31,Man City,Burnley,1583986890,398625,Manchester City,Burnley,premier_league-manchester_city-burnley,https://userbet.info/lineups_fixture/premier_league-manchester_city-burnley/398625/,1.87,2.04,23.0,-2.5,3.5,11.5,1.11,1.89,2.0,written,
12904,2024-01-31,Tottenham,Brentford,1583986873,398626,Tottenham,Brentford,premier_league-tottenham-brentford,https://userbet.info/lineups_fixture/premier_league-tottenham-brentford/398626/,1.92,2.01,5.17,-1.0,3.25,4.56,1.62,1.92,1.99,written,
12905,2024-01-31,Liverpool,Chelsea,1583986889,398627,Liverpool,Chelsea,premier_league-liverpool-chelsea,https://userbet.info/lineups_fixture/premier_league-liverpool-chelsea/398627/,1.84,2.1,4.89,-1.0,3.25,4.46,1.66,2.01,1.9,written,
12907,2024-02-01,Wolves,Man United,1583986865,399014,Wolves,Manchester Utd,premier_league-wolves-manchester_utd,https://userbet.info/lineups_fixture/premier_league-wolves-manchester_utd/399014/,2.13,1.82,2.46,0.25,2.5,3.47,3.01,1.93,1.98,written,
12906,2024-02-01,West Ham,Bournemouth,1583986891,399013,West Ham,Bournemouth,premier_league-west_ham-bournemouth,https://userbet.info/lineups_fixture/premier_league-west_ham-bournemouth/399013/,2.11,1.83,2.89,0.0,2.75,3.54,2.51,2.0,1.91,written,
12912,2024-02-03,Sheffield United,Aston Villa,1584600354,399769,Sheffield Utd,Aston Villa,premier_league-sheffield_utd-aston_villa,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-aston_villa/399769/,2.11,1.83,1.65,1.0,2.75,4.23,5.36,1.88,2.03,written,
12910,2024-02-03,Burnley,Fulham,1584600358,399767,Burnley,Fulham,premier_league-burnley-fulham,https://userbet.info/lineups_fixture/premier_league-burnley-fulham/399767/,1.83,2.11,2.59,0.0,2.25,3.28,2.97,1.88,2.03,written,
12909,2024-02-03,Brighton,Crystal Palace,1584600353,399766,Brighton,Crystal Palace,premier_league-brighton-crystal_palace,https://userbet.info/lineups_fixture/premier_league-brighton-crystal_palace/399766/,1.97,1.95,5.23,-0.75,2.5,3.82,1.73,2.06,1.85,written,
12908,2024-02-03,Everton,Tottenham,1584600355,399765,Everton,Tottenham,premier_league-everton-tottenham,https://userbet.info/lineups_fixture/premier_league-everton-tottenham/399765/,2.0,1.93,2.28,0.25,3.0,3.74,3.1,2.06,1.85,written,
12911,2024-02-03,Newcastle,Luton,1584600361,399768,Newcastle,Luton,premier_league-newcastle-luton,https://userbet.info/lineups_fixture/premier_league-newcastle-luton/399768/,2.02,1.9,5.92,-1.0,3.0,4.69,1.54,1.99,1.91,written,
12915,2024-02-04,Man United,West Ham,1584600359,400749,Manchester Utd,West Ham,premier_league-manchester_utd-west_ham,https://userbet.info/lineups_fixture/premier_league-manchester_utd-west_ham/400749/,2.03,1.9,5.9,-1.0,3.0,4.63,1.55,1.99,1.92,written,
12913,2024-02-04,Bournemouth,Nott'm Forest,1584600356,400747,Bournemouth,Nottingham,premier_league-bournemouth-nottingham,https://userbet.info/lineups_fixture/premier_league-bournemouth-nottingham/400747/,2.1,1.84,5.01,-0.75,3.0,4.37,1.66,1.99,1.92,written,
12914,2024-02-04,Chelsea,Wolves,1584600360,400748,Chelsea,Wolves,premier_league-chelsea-wolves,https://userbet.info/lineups_fixture/premier_league-chelsea-wolves/400748/,2.04,1.89,6.02,-1.0,3.0,4.62,1.54,2.03,1.88,written,
12916,2024-02-04,Arsenal,Liverpool,1584600357,400750,Arsenal,Liverpool,premier_league-arsenal_-liverpool,https://userbet.info/lineups_fixture/premier_league-arsenal_-liverpool/400750/,2.0,1.93,3.26,-0.25,2.75,3.75,2.2,1.89,2.02,written,
12917,2024-02-05,Brentford,Man City,1584618968,401475,Brentford,Manchester City,premier_league-brentford-manchester_city,https://userbet.info/lineups_fixture/premier_league-brentford-manchester_city/401475/,1.88,2.04,1.39,1.25,3.0,5.4,7.8,1.85,2.06,written,
12922,2024-02-10,Tottenham,Brighton,1585079082,403173,Tottenham,Brighton,premier_league-tottenham-brighton,https://userbet.info/lineups_fixture/premier_league-tottenham-brighton/403173/,2.03,1.9,4.27,-0.75,3.5,4.64,1.72,1.88,2.03,written,
12923,2024-02-10,Wolves,Brentford,1585079086,403174,Wolves,Brentford,premier_league-wolves-brentford,https://userbet.info/lineups_fixture/premier_league-wolves-brentford/403174/,1.95,1.97,3.28,-0.25,2.75,3.54,2.27,2.06,1.85,written,
12924,2024-02-10,Nott'm Forest,Newcastle,1585079085,403175,Nottingham,Newcastle,premier_league-nottingham-newcastle,https://userbet.info/lineups_fixture/premier_league-nottingham-newcastle/403175/,1.85,2.09,2.11,0.25,2.75,3.76,3.46,1.85,2.06,written,
12921,2024-02-10,Luton,Sheffield United,1585079089,403172,Luton,Sheffield Utd,premier_league-luton-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-luton-sheffield_utd/403172/,1.99,1.93,4.96,-0.75,2.75,4.05,1.72,2.04,1.87,written,
12920,2024-02-10,Liverpool,Burnley,1585079095,403171,Liverpool,Burnley,premier_league-liverpool-burnley,https://userbet.info/lineups_fixture/premier_league-liverpool-burnley/403171/,1.93,1.97,15.49,-2.25,3.75,9.3,1.16,2.01,1.88,written,
12919,2024-02-10,Fulham,Bournemouth,1585079093,403170,Fulham,Bournemouth,premier_league-fulham-bournemouth,https://userbet.info/lineups_fixture/premier_league-fulham-bournemouth/403170/,2.0,1.93,2.75,0.0,2.75,3.51,2.64,2.03,1.88,written,
12918,2024-02-10,Man City,Everton,1585079091,403169,Manchester City,Everton,premier_league-manchester_city-everton,https://userbet.info/lineups_fixture/premier_league-manchester_city-everton/403169/,1.9,2.0,12.25,-1.75,3.25,6.85,1.24,2.08,1.83,written,
12926,2024-02-11,Aston Villa,Man United,1585079401,404096,Aston Villa,Manchester Utd,premier_league-aston_villa-manchester_utd,https://userbet.info/lineups_fixture/premier_league-aston_villa-manchester_utd/404096/,2.01,1.92,3.18,-0.25,3.25,3.93,2.18,2.05,1.86,written,
12925,2024-02-11,West Ham,Arsenal,1585079090,404095,West Ham,Arsenal,premier_league-west_ham-arsenal_,https://userbet.info/lineups_fixture/premier_league-west_ham-arsenal_/404095/,1.94,1.98,1.56,1.0,2.5,4.4,6.25,1.89,2.02,written,
12927,2024-02-12,Crystal Palace,Chelsea,1585079094,404781,Crystal Palace,Chelsea,premier_league-crystal_palace-chelsea,https://userbet.info/lineups_fixture/premier_league-crystal_palace-chelsea/404781/,1.93,1.99,1.72,0.75,2.5,3.99,5.04,1.86,2.05,written,
12932,2024-02-17,Nott'm Forest,West Ham,1585204402,406690,Nottingham,West Ham,premier_league-nottingham-west_ham,https://userbet.info/lineups_fixture/premier_league-nottingham-west_ham/406690/,1.94,1.98,3.24,-0.25,2.5,3.55,2.29,1.88,2.03,written,
12933,2024-02-17,Tottenham,Wolves,1585204404,406691,Tottenham,Wolves,premier_league-tottenham-wolves,https://userbet.info/lineups_fixture/premier_league-tottenham-wolves/406691/,1.85,2.09,5.84,-1.25,3.5,5.01,1.51,2.03,1.88,written,
12934,2024-02-17,Man City,Chelsea,1585205839,406692,Manchester City,Chelsea,premier_league-manchester_city-chelsea,https://userbet.info/lineups_fixture/premier_league-manchester_city-chelsea/406692/,2.06,1.88,8.75,-1.5,3.5,6.6,1.31,1.9,2.0,written,
12929,2024-02-17,Burnley,Arsenal,1585204396,406687,Burnley,Arsenal,premier_league-burnley-arsenal_,https://userbet.info/lineups_fixture/premier_league-burnley-arsenal_/406687/,2.07,1.85,1.29,1.75,3.0,6.08,10.32,1.89,2.0,written,
12930,2024-02-17,Fulham,Aston Villa,1585204392,406688,Fulham,Aston Villa,premier_league-fulham-aston_villa,https://userbet.info/lineups_fixture/premier_league-fulham-aston_villa/406688/,2.0,1.93,2.28,0.25,3.0,3.74,3.1,2.02,1.89,written,
12931,2024-02-17,Newcastle,Bournemouth,1585204399,406689,Newcastle,Bournemouth,premier_league-newcastle-bournemouth,https://userbet.info/lineups_fixture/premier_league-newcastle-bournemouth/406689/,1.92,2.01,3.64,-0.5,3.0,3.94,2.0,1.93,1.98,written,
12928,2024-02-17,Brentford,Liverpool,1585204401,406686,Brentford,Liverpool,premier_league-brentford-liverpool,https://userbet.info/lineups_fixture/premier_league-brentford-liverpool/406686/,1.87,2.06,1.68,0.75,3.25,4.4,4.85,1.99,1.92,written,
12935,2024-02-18,Sheffield United,Brighton,1585205840,407788,Sheffield Utd,Brighton,premier_league-sheffield_utd-brighton,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-brighton/407788/,1.86,2.07,1.68,0.75,3.0,4.32,4.9,1.96,1.94,written,
12936,2024-02-18,Luton,Man United,1585209372,407789,Luton,Manchester Utd,premier_league-luton-manchester_utd,https://userbet.info/lineups_fixture/premier_league-luton-manchester_utd/407789/,2.04,1.89,1.81,0.75,3.0,4.13,4.28,1.86,2.05,written,
12937,2024-02-19,Everton,Crystal Palace,1585238538,408656,Everton,Crystal Palace,premier_league-everton-crystal_palace,https://userbet.info/lineups_fixture/premier_league-everton-crystal_palace/408656/,2.1,1.84,5.06,-0.5,2.25,3.49,1.83,2.08,1.84,written,
12938,2024-02-20,Man City,Brentford,1585238569,387333,Manchester City,Brentford,premier_league-manchester_city-brentford,https://userbet.info/lineups_fixture/premier_league-manchester_city-brentford/387333/,2.02,1.89,15.0,-2.0,3.5,8.5,1.18,2.0,1.89,written,
12939,2024-02-21,Liverpool,Luton,1585540507,409289,Liverpool,Luton,premier_league-liverpool-luton,https://userbet.info/lineups_fixture/premier_league-liverpool-luton/409289/,1.91,2.0,10.2,-1.75,3.5,6.76,1.26,1.99,1.89,written,
12941,2024-02-24,Brighton,Everton,1585540140,410759,Brighton,Everton,premier_league-brighton-everton,https://userbet.info/lineups_fixture/premier_league-brighton-everton/410759/,1.85,2.08,4.23,-0.75,3.0,4.03,1.83,2.04,1.87,written,
12945,2024-02-24,Arsenal,Newcastle,1585537948,410763,Arsenal,Newcastle,premier_league-arsenal_-newcastle,https://userbet.info/lineups_fixture/premier_league-arsenal_-newcastle/410763/,1.91,2.02,8.2,-1.5,3.25,5.75,1.36,1.95,1.95,written,
12940,2024-02-24,Aston Villa,Nott'm Forest,1585537953,410758,Aston Villa,Nottingham,premier_league-aston_villa-nottingham,https://userbet.info/lineups_fixture/premier_league-aston_villa-nottingham/410758/,1.92,2.0,5.37,-1.0,3.25,4.51,1.61,2.08,1.84,written,
12942,2024-02-24,Crystal Palace,Burnley,1585540142,410760,Crystal Palace,Burnley,premier_league-crystal_palace-burnley,https://userbet.info/lineups_fixture/premier_league-crystal_palace-burnley/410760/,1.91,2.02,4.06,-0.5,2.25,3.51,2.01,1.9,2.0,written,
12943,2024-02-24,Man United,Fulham,1585537954,410761,Manchester Utd,Fulham,premier_league-manchester_utd-fulham,https://userbet.info/lineups_fixture/premier_league-manchester_utd-fulham/410761/,2.11,1.83,5.24,-0.75,3.0,4.26,1.65,1.93,1.98,written,
12944,2024-02-24,Bournemouth,Man City,1585537949,410762,Bournemouth,Manchester City,premier_league-bournemouth-manchester_city,https://userbet.info/lineups_fixture/premier_league-bournemouth-manchester_city/410762/,1.99,1.93,1.45,1.25,3.25,5.2,6.75,2.04,1.88,written,
12946,2024-02-25,Wolves,Sheffield United,1585537945,411872,Wolves,Sheffield Utd,premier_league-wolves-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-wolves-sheffield_utd/411872/,1.83,2.11,6.92,-1.25,2.75,4.65,1.49,1.98,1.92,written,
12947,2024-02-26,West Ham,Brentford,1585583101,412735,West Ham,Brentford,premier_league-west_ham-brentford,https://userbet.info/lineups_fixture/premier_league-west_ham-brentford/412735/,1.9,2.03,3.12,-0.25,2.75,3.59,2.33,2.03,1.88,written,
12952,2024-03-02,Nott'm Forest,Liverpool,1585953273,414524,Nottingham,Liverpool,premier_league-nottingham-liverpool,https://userbet.info/lineups_fixture/premier_league-nottingham-liverpool/414524/,2.01,1.92,1.6,1.0,3.0,4.52,5.42,1.86,2.05,written,
12953,2024-03-02,Tottenham,Crystal Palace,1585953283,414525,Tottenham,Crystal Palace,premier_league-tottenham-crystal_palace,https://userbet.info/lineups_fixture/premier_league-tottenham-crystal_palace/414525/,2.04,1.88,6.11,-1.0,3.25,4.6,1.54,2.02,1.88,written,
12954,2024-03-02,Luton,Aston Villa,1585953289,414526,Luton,Aston Villa,premier_league-luton-aston_villa,https://userbet.info/lineups_fixture/premier_league-luton-aston_villa/414526/,1.89,2.03,1.71,0.75,3.25,4.5,4.5,1.95,1.95,written,
12950,2024-03-02,Fulham,Brighton,1585953277,414522,Fulham,Brighton,premier_league-fulham-brighton,https://userbet.info/lineups_fixture/premier_league-fulham-brighton/414522/,2.03,1.89,2.81,0.0,2.5,3.44,2.62,1.87,2.05,written,
12951,2024-03-02,Newcastle,Wolves,1585953272,414523,Newcastle,Wolves,premier_league-newcastle-wolves,https://userbet.info/lineups_fixture/premier_league-newcastle-wolves/414523/,2.0,1.93,4.58,-0.75,3.0,4.28,1.73,1.87,2.04,written,
12948,2024-03-02,Brentford,Chelsea,1585953281,414520,Brentford,Chelsea,premier_league-brentford-chelsea,https://userbet.info/lineups_fixture/premier_league-brentford-chelsea/414520/,1.92,2.0,2.2,0.25,3.0,3.74,3.28,2.07,1.85,written,
12949,2024-03-02,Everton,West Ham,1585952108,414521,Everton,West Ham,premier_league-everton-west_ham,https://userbet.info/lineups_fixture/premier_league-everton-west_ham/414521/,2.04,1.88,3.49,-0.25,2.5,3.55,2.17,1.95,1.95,written,
12955,2024-03-03,Burnley,Bournemouth,1585953271,415815,Burnley,Bournemouth,premier_league-burnley-bournemouth,https://userbet.info/lineups_fixture/premier_league-burnley-bournemouth/415815/,2.0,1.93,1.99,0.5,2.75,3.8,3.8,1.88,2.04,written,
12956,2024-03-03,Man City,Man United,1585953286,415816,Manchester City,Manchester Utd,premier_league-manchester_city-manchester_utd,https://userbet.info/lineups_fixture/premier_league-manchester_city-manchester_utd/415816/,1.97,1.95,10.75,-1.75,3.5,7.2,1.25,1.96,1.93,written,
12957,2024-03-04,Sheffield United,Arsenal,1586008488,416849,Sheffield Utd,Arsenal,premier_league-sheffield_utd-arsenal_,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-arsenal_/416849/,1.99,1.91,1.18,2.0,3.0,7.75,17.5,1.87,2.03,written,
12962,2024-03-09,Arsenal,Brentford,1586385854,418624,Arsenal,Brentford,premier_league-arsenal_-brentford,https://userbet.info/lineups_fixture/premier_league-arsenal_-brentford/418624/,2.09,1.83,13.0,-1.75,3.25,7.5,1.22,1.88,2.0,written,
12959,2024-03-09,Bournemouth,Sheffield United,1586385827,418621,Bournemouth,Sheffield Utd,premier_league-bournemouth-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-bournemouth-sheffield_utd/418621/,2.0,1.91,8.39,-1.5,3.25,5.87,1.34,1.88,2.01,written,
12958,2024-03-09,Man United,Everton,1586385826,418620,Manchester Utd,Everton,premier_league-manchester_utd-everton,https://userbet.info/lineups_fixture/premier_league-manchester_utd-everton/418620/,1.96,1.96,4.01,-0.5,2.75,3.74,1.95,1.99,1.92,written,
12960,2024-03-09,Crystal Palace,Luton,1586385824,418622,Crystal Palace,Luton,premier_league-crystal_palace-luton,https://userbet.info/lineups_fixture/premier_league-crystal_palace-luton/418622/,2.0,1.93,4.12,-0.5,2.5,3.76,1.92,1.87,2.04,written,
12961,2024-03-09,Wolves,Fulham,1586385823,418623,Wolves,Fulham,premier_league-wolves-fulham,https://userbet.info/lineups_fixture/premier_league-wolves-fulham/418623/,2.09,1.85,2.89,0.0,2.5,3.45,2.56,1.92,1.99,written,
12963,2024-03-10,Aston Villa,Tottenham,1586385860,420031,Aston Villa,Tottenham,premier_league-aston_villa-tottenham,https://userbet.info/lineups_fixture/premier_league-aston_villa-tottenham/420031/,2.0,1.92,2.66,0.0,3.5,3.86,2.55,2.02,1.88,written,
12964,2024-03-10,Brighton,Nott'm Forest,1586385852,420032,Brighton,Nottingham,premier_league-brighton-nottingham,https://userbet.info/lineups_fixture/premier_league-brighton-nottingham/420032/,1.85,2.09,5.29,-1.0,3.0,4.39,1.63,1.98,1.93,written,
12965,2024-03-10,West Ham,Burnley,1586402920,420033,West Ham,Burnley,premier_league-west_ham-burnley,https://userbet.info/lineups_fixture/premier_league-west_ham-burnley/420033/,2.08,1.85,5.43,-0.75,2.5,4.08,1.66,1.87,2.04,written,
12966,2024-03-10,Liverpool,Man City,1586385859,420034,Liverpool,Manchester City,premier_league-liverpool-manchester_city,https://userbet.info/lineups_fixture/premier_league-liverpool-manchester_city/420034/,2.07,1.86,2.06,0.5,3.25,3.91,3.48,1.97,1.93,written,
12967,2024-03-11,Chelsea,Newcastle,1586426161,420990,Chelsea,Newcastle,premier_league-chelsea-newcastle,https://userbet.info/lineups_fixture/premier_league-chelsea-newcastle/420990/,1.84,2.07,3.91,-0.75,3.25,4.3,1.85,1.92,1.99,written,
12968,2024-03-13,Bournemouth,Luton,1586426173,385072,Bournemouth,Luton,premier_league-bournemouth-luton,https://userbet.info/lineups_fixture/premier_league-bournemouth-luton/385072/,2.09,1.85,5.68,-1.0,3.5,4.88,1.54,2.07,1.85,written,
12971,2024-03-16,Fulham,Tottenham,1586660647,422759,Fulham,Tottenham,premier_league-fulham-tottenham,https://userbet.info/lineups_fixture/premier_league-fulham-tottenham/422759/,2.06,1.88,2.05,0.5,3.25,3.99,3.45,2.01,1.9,written,
12970,2024-03-16,Luton,Nott'm Forest,1586660650,422756,Luton,Nottingham,premier_league-luton-nottingham,https://userbet.info/lineups_fixture/premier_league-luton-nottingham/422756/,1.96,1.96,2.68,0.0,2.75,3.56,2.68,1.95,1.95,written,
12969,2024-03-16,Burnley,Brentford,1586660642,422754,Burnley,Brentford,premier_league-burnley-brentford,https://userbet.info/lineups_fixture/premier_league-burnley-brentford/422754/,1.99,1.93,2.28,0.25,2.75,3.64,3.17,1.98,1.93,written,
12972,2024-03-17,West Ham,Aston Villa,1586660651,424213,West Ham,Aston Villa,premier_league-west_ham-aston_villa,https://userbet.info/lineups_fixture/premier_league-west_ham-aston_villa/424213/,2.1,1.84,2.83,0.0,3.0,3.69,2.48,1.98,1.93,written,
12977,2024-03-30,Sheffield United,Fulham,1587357603,430798,Sheffield Utd,Fulham,premier_league-sheffield_utd-fulham,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-fulham/430798/,1.92,2.01,1.71,0.75,2.75,4.14,4.89,1.95,1.95,written,
12978,2024-03-30,Tottenham,Luton,1587357590,430799,Tottenham,Luton,premier_league-tottenham-luton,https://userbet.info/lineups_fixture/premier_league-tottenham-luton/430799/,2.07,1.85,12.64,-2.0,4.0,8.37,1.19,1.89,2.0,written,
12979,2024-03-30,Aston Villa,Wolves,1587357612,430800,Aston Villa,Wolves,premier_league-aston_villa-wolves,https://userbet.info/lineups_fixture/premier_league-aston_villa-wolves/430800/,2.06,1.88,6.66,-1.0,3.0,4.41,1.53,2.08,1.84,written,
12980,2024-03-30,Brentford,Man United,1587357608,430801,Brentford,Manchester Utd,premier_league-brentford-manchester_utd,https://userbet.info/lineups_fixture/premier_league-brentford-manchester_utd/430801/,2.07,1.87,2.06,0.5,3.25,4.06,3.39,1.9,2.01,written,
12973,2024-03-30,Newcastle,West Ham,1587357591,430794,Newcastle,West Ham,premier_league-newcastle-west_ham,https://userbet.info/lineups_fixture/premier_league-newcastle-west_ham/430794/,2.07,1.87,3.96,-0.5,3.25,4.19,1.85,2.01,1.9,written,
12974,2024-03-30,Bournemouth,Everton,1587357594,430795,Bournemouth,Everton,premier_league-bournemouth-everton,https://userbet.info/lineups_fixture/premier_league-bournemouth-everton/430795/,2.0,1.93,3.24,-0.25,3.0,3.74,2.19,2.07,1.85,written,
12976,2024-03-30,Nott'm Forest,Crystal Palace,1587357595,430797,Nottingham,Crystal Palace,premier_league-nottingham-crystal_palace,https://userbet.info/lineups_fixture/premier_league-nottingham-crystal_palace/430797/,1.97,1.95,3.4,-0.25,2.5,3.43,2.26,2.09,1.83,written,
12975,2024-03-30,Chelsea,Burnley,1587357593,430796,Chelsea,Burnley,premier_league-chelsea-burnley,https://userbet.info/lineups_fixture/premier_league-chelsea-burnley/430796/,1.96,1.94,11.2,-1.75,3.5,6.68,1.25,2.04,1.85,written,
12982,2024-03-31,Man City,Arsenal,1587357604,431982,Manchester City,Arsenal,premier_league-manchester_city-arsenal_,https://userbet.info/lineups_fixture/premier_league-manchester_city-arsenal_/431982/,1.86,2.08,3.72,-0.5,2.75,3.6,2.09,2.03,1.88,written,
12981,2024-03-31,Liverpool,Brighton,1587357607,431981,Liverpool,Brighton,premier_league-liverpool-brighton,https://userbet.info/lineups_fixture/premier_league-liverpool-brighton/431981/,2.01,1.92,8.59,-1.5,3.75,6.21,1.33,1.96,1.94,written,
12984,2024-04-02,Nott'm Forest,Fulham,1587775877,432898,Nottingham,Fulham,premier_league-nottingham-fulham,https://userbet.info/lineups_fixture/premier_league-nottingham-fulham/432898/,1.93,2.01,2.64,0.0,2.5,3.49,2.76,1.86,2.06,written,
12985,2024-04-02,Bournemouth,Crystal Palace,1587775872,432899,Bournemouth,Crystal Palace,premier_league-bournemouth-crystal_palace,https://userbet.info/lineups_fixture/premier_league-bournemouth-crystal_palace/432899/,2.03,1.9,4.14,-0.5,2.75,3.89,1.89,2.0,1.91,written,
12986,2024-04-02,Burnley,Wolves,1587775838,432900,Burnley,Wolves,premier_league-burnley-wolves,https://userbet.info/lineups_fixture/premier_league-burnley-wolves/432900/,1.88,2.05,3.08,-0.25,2.5,3.59,2.35,1.86,2.05,written,
12987,2024-04-02,West Ham,Tottenham,1587775845,432901,West Ham,Tottenham,premier_league-west_ham-tottenham,https://userbet.info/lineups_fixture/premier_league-west_ham-tottenham/432901/,2.0,1.93,1.99,0.5,3.25,4.25,3.47,1.85,2.06,written,
12983,2024-04-02,Newcastle,Everton,1587775876,432897,Newcastle,Everton,premier_league-newcastle-everton,https://userbet.info/lineups_fixture/premier_league-newcastle-everton/432897/,1.89,2.04,3.74,-0.5,2.75,3.75,2.03,1.95,1.95,written,
12988,2024-04-03,Arsenal,Luton,1587775860,483336,Arsenal,Luton,premier_league-arsenal_-luton,https://userbet.info/lineups_fixture/premier_league-arsenal_-luton/483336/,1.9,2.01,21.0,-2.5,3.75,11.0,1.12,2.03,1.87,written,
12990,2024-04-03,Man City,Aston Villa,1587775875,483338,Manchester City,Aston Villa,premier_league-manchester_city-aston_villa,https://userbet.info/lineups_fixture/premier_league-manchester_city-aston_villa/483338/,1.85,2.09,13.5,-2.0,3.25,7.5,1.21,1.92,1.99,written,
12989,2024-04-03,Brentford,Brighton,1587775837,483337,Brentford,Brighton,premier_league-brentford-brighton,https://userbet.info/lineups_fixture/premier_league-brentford-brighton/483337/,2.03,1.9,2.75,0.0,3.0,3.63,2.57,1.97,1.93,written,
12992,2024-04-04,Chelsea,Man United,1587787464,970643,Chelsea,Manchester Utd,premier_league-chelsea-manchester_utd,https://userbet.info/lineups_fixture/premier_league-chelsea-manchester_utd/970643/,1.88,2.06,3.9,-0.75,3.5,4.43,1.83,2.06,1.85,written,
12991,2024-04-04,Liverpool,Sheffield United,1587787465,970641,Liverpool,Sheffield Utd,premier_league-liverpool-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-liverpool-sheffield_utd/970641/,1.87,2.02,36.0,-3.25,4.5,19.0,1.05,1.99,1.88,written,
12997,2024-04-06,Luton,Bournemouth,1588071622,2458407,Luton,Bournemouth,premier_league-luton-bournemouth,https://userbet.info/lineups_fixture/premier_league-luton-bournemouth/2458407/,1.93,1.99,1.93,0.5,3.25,4.06,3.81,2.07,1.82,written,
12998,2024-04-06,Wolves,West Ham,1588071628,2458409,Wolves,West Ham,premier_league-wolves-west_ham,https://userbet.info/lineups_fixture/premier_league-wolves-west_ham/2458409/,1.84,2.1,2.55,0.0,2.5,3.42,2.91,1.92,1.99,written,
12999,2024-04-06,Brighton,Arsenal,1588071629,2458410,Brighton,Arsenal,premier_league-brighton-arsenal_,https://userbet.info/lineups_fixture/premier_league-brighton-arsenal_/2458410/,1.86,2.08,1.52,1.0,2.75,4.6,6.5,1.83,2.09,written,
12995,2024-04-06,Everton,Burnley,1588071625,2458405,Everton,Burnley,premier_league-everton-burnley,https://userbet.info/lineups_fixture/premier_league-everton-burnley/2458405/,1.93,1.99,4.79,-0.75,2.75,3.92,1.76,2.04,1.87,written,
12996,2024-04-06,Fulham,Newcastle,1588071623,2458406,Fulham,Newcastle,premier_league-fulham-newcastle,https://userbet.info/lineups_fixture/premier_league-fulham-newcastle/2458406/,2.11,1.83,2.85,0.0,3.0,3.7,2.48,2.04,1.87,written,
12993,2024-04-06,Crystal Palace,Man City,1588071609,2458403,Crystal Palace,Manchester City,premier_league-crystal_palace-manchester_city,https://userbet.info/lineups_fixture/premier_league-crystal_palace-manchester_city/2458403/,1.87,2.07,1.36,1.25,2.75,5.4,9.0,1.87,2.05,written,
12994,2024-04-06,Aston Villa,Brentford,1588071624,2458404,Aston Villa,Brentford,premier_league-aston_villa-brentford,https://userbet.info/lineups_fixture/premier_league-aston_villa-brentford/2458404/,1.84,2.1,5.31,-1.0,3.0,4.22,1.65,1.99,1.92,written,
13001,2024-04-07,Sheffield United,Chelsea,1588080101,3249576,Sheffield Utd,Chelsea,premier_league-sheffield_utd-chelsea,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-chelsea/3249576/,1.92,2.0,1.43,1.25,3.5,5.37,6.87,2.06,1.85,written,
13002,2024-04-07,Tottenham,Nott'm Forest,1588082027,3249577,Tottenham,Nottingham,premier_league-tottenham-nottingham,https://userbet.info/lineups_fixture/premier_league-tottenham-nottingham/3249577/,2.0,1.93,6.9,-1.25,3.25,5.3,1.43,1.85,2.06,written,
13000,2024-04-07,Man United,Liverpool,1588077894,3249575,Manchester Utd,Liverpool,premier_league-manchester_utd-liverpool,https://userbet.info/lineups_fixture/premier_league-manchester_utd-liverpool/3249575/,1.93,2.01,1.59,1.0,3.75,4.9,5.1,1.99,1.92,written,
13003,2024-04-13,Newcastle,Tottenham,1588819816,6519660,Newcastle,Tottenham,premier_league-newcastle-tottenham,https://userbet.info/lineups_fixture/premier_league-newcastle-tottenham/6519660/,1.91,2.02,2.48,0.0,3.75,4.1,2.63,2.05,1.86,written,
13004,2024-04-13,Brentford,Sheffield United,1588819818,6519662,Brentford,Sheffield Utd,premier_league-brentford-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-brentford-sheffield_utd/6519662/,1.88,2.04,6.25,-1.25,3.25,5.03,1.49,2.06,1.85,written,
13005,2024-04-13,Burnley,Brighton,1588819828,6519664,Burnley,Brighton,premier_league-burnley-brighton,https://userbet.info/lineups_fixture/premier_league-burnley-brighton/6519664/,1.89,2.04,1.88,0.5,3.0,4.06,3.97,1.9,2.01,written,
13006,2024-04-13,Man City,Luton,1588819826,6519665,Manchester City,Luton,premier_league-manchester_city-luton,https://userbet.info/lineups_fixture/premier_league-manchester_city-luton/6519665/,1.9,1.99,26.0,-2.75,4.0,13.5,1.08,1.93,1.93,written,
