match_id,match_date,home_team,away_team,ps_id,fid,userbet_home,userbet_away,slug,lineups_url
12840,2023-12-09,Crystal Palace,Liverpool,1582911661,382787,Crystal Palace,Liverpool,premier_league-crystal_palace-liverpool,https://userbet.info/lineups_fixture/premier_league-crystal_palace-liverpool/382787/
12841,2023-12-09,Brighton,Burnley,1582913031,382788,Brighton,Burnley,premier_league-brighton-burnley,https://userbet.info/lineups_fixture/premier_league-brighton-burnley/382788/
12842,2023-12-09,Man United,Bournemouth,1582911647,382789,Manchester Utd,Bournemouth,premier_league-manchester_utd-bournemouth,https://userbet.info/lineups_fixture/premier_league-manchester_utd-bournemouth/382789/
12843,2023-12-09,Sheffield United,Brentford,1582911663,382790,Sheffield Utd,Brentford,premier_league-sheffield_utd-brentford,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-brentford/382790/
12845,2023-12-09,Aston Villa,Arsenal,1582913036,382792,Aston Villa,Arsenal,premier_league-aston_villa-arsenal_,https://userbet.info/lineups_fixture/premier_league-aston_villa-arsenal_/382792/
12849,2023-12-10,Tottenham,Newcastle,1582911642,383544,Tottenham,Newcastle,premier_league-tottenham-newcastle,https://userbet.info/lineups_fixture/premier_league-tottenham-newcastle/383544/
12846,2023-12-10,Everton,Chelsea,1582911646,383541,Everton,Chelsea,premier_league-everton-chelsea,https://userbet.info/lineups_fixture/premier_league-everton-chelsea/383541/
12847,2023-12-10,Fulham,West Ham,1582911643,383542,Fulham,West Ham,premier_league-fulham-west_ham,https://userbet.info/lineups_fixture/premier_league-fulham-west_ham/383542/
12848,2023-12-10,Luton,Man City,1582913033,383543,Luton,Manchester City,premier_league-luton-manchester_city,https://userbet.info/lineups_fixture/premier_league-luton-manchester_city/383543/
12850,2023-12-15,Nott'm Forest,Tottenham,1583101023,384809,Nottingham,Tottenham,premier_league-nottingham-tottenham,https://userbet.info/lineups_fixture/premier_league-nottingham-tottenham/384809/
12851,2023-12-16,Chelsea,Sheffield United,1583101027,385073,Chelsea,Sheffield Utd,premier_league-chelsea-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-chelsea-sheffield_utd/385073/
12852,2023-12-16,Man City,Crystal Palace,1583101024,385074,Manchester City,Crystal Palace,premier_league-manchester_city-crystal_palace,https://userbet.info/lineups_fixture/premier_league-manchester_city-crystal_palace/385074/
12853,2023-12-16,Newcastle,Fulham,1583101025,385075,Newcastle,Fulham,premier_league-newcastle-fulham,https://userbet.info/lineups_fixture/premier_league-newcastle-fulham/385075/
12854,2023-12-16,Burnley,Everton,1583118861,385076,Burnley,Everton,premier_league-burnley-everton,https://userbet.info/lineups_fixture/premier_league-burnley-everton/385076/
12855,2023-12-17,Arsenal,Brighton,1583103006,385768,Arsenal,Brighton,premier_league-arsenal_-brighton,https://userbet.info/lineups_fixture/premier_league-arsenal_-brighton/385768/
12856,2023-12-17,Brentford,Aston Villa,1583103002,385769,Brentford,Aston Villa,premier_league-brentford-aston_villa,https://userbet.info/lineups_fixture/premier_league-brentford-aston_villa/385769/
12857,2023-12-17,West Ham,Wolves,1583103005,385770,West Ham,Wolves,premier_league-west_ham-wolves,https://userbet.info/lineups_fixture/premier_league-west_ham-wolves/385770/
12858,2023-12-17,Liverpool,Man United,1583102365,385771,Liverpool,Manchester Utd,premier_league-liverpool-manchester_utd,https://userbet.info/lineups_fixture/premier_league-liverpool-manchester_utd/385771/
12859,2023-12-21,Crystal Palace,Brighton,1583204944,387018,Crystal Palace,Brighton,premier_league-crystal_palace-brighton,https://userbet.info/lineups_fixture/premier_league-crystal_palace-brighton/387018/
12860,2023-12-22,Aston Villa,Sheffield United,1583247987,387145,Aston Villa,Sheffield Utd,premier_league-aston_villa-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-aston_villa-sheffield_utd/387145/
12865,2023-12-23,Tottenham,Everton,1583246345,387335,Tottenham,Everton,premier_league-tottenham-everton,https://userbet.info/lineups_fixture/premier_league-tottenham-everton/387335/
12866,2023-12-23,Liverpool,Arsenal,1583247989,387336,Liverpool,Arsenal,premier_league-liverpool-arsenal_,https://userbet.info/lineups_fixture/premier_league-liverpool-arsenal_/387336/
12863,2023-12-23,Luton,Newcastle,1583247986,387332,Luton,Newcastle,premier_league-luton-newcastle,https://userbet.info/lineups_fixture/premier_league-luton-newcastle/387332/
12864,2023-12-23,Nott'm Forest,Bournemouth,1583246344,387334,Nottingham,Bournemouth,premier_league-nottingham-bournemouth,https://userbet.info/lineups_fixture/premier_league-nottingham-bournemouth/387334/
12862,2023-12-23,Fulham,Burnley,1583246346,387331,Fulham,Burnley,premier_league-fulham-burnley,https://userbet.info/lineups_fixture/premier_league-fulham-burnley/387331/
12861,2023-12-23,West Ham,Man United,1583246347,387330,West Ham,Manchester Utd,premier_league-west_ham-manchester_utd,https://userbet.info/lineups_fixture/premier_league-west_ham-manchester_utd/387330/
12867,2023-12-24,Wolves,Chelsea,1583247997,387698,Wolves,Chelsea,premier_league-wolves-chelsea,https://userbet.info/lineups_fixture/premier_league-wolves-chelsea/387698/
12872,2023-12-26,Man United,Aston Villa,1583538114,387889,Manchester Utd,Aston Villa,premier_league-manchester_utd-aston_villa,https://userbet.info/lineups_fixture/premier_league-manchester_utd-aston_villa/387889/
12871,2023-12-26,Burnley,Liverpool,1583538117,387888,Burnley,Liverpool,premier_league-burnley-liverpool,https://userbet.info/lineups_fixture/premier_league-burnley-liverpool/387888/
12868,2023-12-26,Newcastle,Nott'm Forest,1583538119,387885,Newcastle,Nottingham,premier_league-newcastle-nottingham,https://userbet.info/lineups_fixture/premier_league-newcastle-nottingham/387885/
12869,2023-12-26,Bournemouth,Fulham,1583538121,387886,Bournemouth,Fulham,premier_league-bournemouth-fulham,https://userbet.info/lineups_fixture/premier_league-bournemouth-fulham/387886/
12870,2023-12-26,Sheffield United,Luton,1583538120,387887,Sheffield Utd,Luton,premier_league-sheffield_utd-luton,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-luton/387887/
12873,2023-12-27,Brentford,Wolves,1583538407,388098,Brentford,Wolves,premier_league-brentford-wolves,https://userbet.info/lineups_fixture/premier_league-brentford-wolves/388098/
12875,2023-12-27,Everton,Man City,1583538406,388100,Everton,Manchester City,premier_league-everton-manchester_city,https://userbet.info/lineups_fixture/premier_league-everton-manchester_city/388100/
12874,2023-12-27,Chelsea,Crystal Palace,1583538113,388099,Chelsea,Crystal Palace,premier_league-chelsea-crystal_palace,https://userbet.info/lineups_fixture/premier_league-chelsea-crystal_palace/388099/
12877,2023-12-28,Arsenal,West Ham,1583538116,388223,Arsenal,West Ham,premier_league-arsenal_-west_ham,https://userbet.info/lineups_fixture/premier_league-arsenal_-west_ham/388223/
12876,2023-12-28,Brighton,Tottenham,1583538408,388222,Brighton,Tottenham,premier_league-brighton-tottenham,https://userbet.info/lineups_fixture/premier_league-brighton-tottenham/388222/
12882,2023-12-30,Wolves,Everton,1583765371,388460,Wolves,Everton,premier_league-wolves-everton,https://userbet.info/lineups_fixture/premier_league-wolves-everton/388460/
12883,2023-12-30,Nott'm Forest,Man United,1583765370,388461,Nottingham,Manchester Utd,premier_league-nottingham-manchester_utd,https://userbet.info/lineups_fixture/premier_league-nottingham-manchester_utd/388461/
12880,2023-12-30,Crystal Palace,Brentford,1583765374,388458,Crystal Palace,Brentford,premier_league-crystal_palace-brentford,https://userbet.info/lineups_fixture/premier_league-crystal_palace-brentford/388458/
12879,2023-12-30,Aston Villa,Burnley,1583765372,388457,Aston Villa,Burnley,premier_league-aston_villa-burnley,https://userbet.info/lineups_fixture/premier_league-aston_villa-burnley/388457/
12878,2023-12-30,Luton,Chelsea,1583765367,388456,Luton,Chelsea,premier_league-luton-chelsea,https://userbet.info/lineups_fixture/premier_league-luton-chelsea/388456/
12881,2023-12-30,Man City,Sheffield United,1583765379,388459,Manchester City,Sheffield Utd,premier_league-manchester_city-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-manchester_city-sheffield_utd/388459/
12884,2023-12-31,Fulham,Arsenal,1583765378,388733,Fulham,Arsenal,premier_league-fulham-arsenal_,https://userbet.info/lineups_fixture/premier_league-fulham-arsenal_/388733/
12885,2023-12-31,Tottenham,Bournemouth,1583765380,388734,Tottenham,Bournemouth,premier_league-tottenham-bournemouth,https://userbet.info/lineups_fixture/premier_league-tottenham-bournemouth/388734/
12886,2024-01-01,Liverpool,Newcastle,1583765373,388798,Liverpool,Newcastle,premier_league-liverpool-newcastle,https://userbet.info/lineups_fixture/premier_league-liverpool-newcastle/388798/
12887,2024-01-02,West Ham,Brighton,1583765368,388950,West Ham,Brighton,premier_league-west_ham-brighton,https://userbet.info/lineups_fixture/premier_league-west_ham-brighton/388950/
12888,2024-01-12,Burnley,Luton,1584109693,392459,Burnley,Luton,premier_league-burnley-luton,https://userbet.info/lineups_fixture/premier_league-burnley-luton/392459/
12889,2024-01-13,Chelsea,Fulham,1583869376,391148,Chelsea,Fulham,premier_league-chelsea-fulham,https://userbet.info/lineups_fixture/premier_league-chelsea-fulham/391148/
12890,2024-01-13,Newcastle,Man City,1583869367,391149,Newcastle,Manchester City,premier_league-newcastle-manchester_city,https://userbet.info/lineups_fixture/premier_league-newcastle-manchester_city/391149/
12892,2024-01-14,Man United,Tottenham,1583869373,391861,Manchester Utd,Tottenham,premier_league-manchester_utd-tottenham,https://userbet.info/lineups_fixture/premier_league-manchester_utd-tottenham/391861/
12891,2024-01-14,Everton,Aston Villa,1583869375,391860,Everton,Aston Villa,premier_league-everton-aston_villa,https://userbet.info/lineups_fixture/premier_league-everton-aston_villa/391860/
12893,2024-01-20,Arsenal,Crystal Palace,1583869379,393681,Arsenal,Crystal Palace,premier_league-arsenal_-crystal_palace,https://userbet.info/lineups_fixture/premier_league-arsenal_-crystal_palace/393681/
12894,2024-01-20,Brentford,Nott'm Forest,1583869371,393682,Brentford,Nottingham,premier_league-brentford-nottingham,https://userbet.info/lineups_fixture/premier_league-brentford-nottingham/393682/
12895,2024-01-21,Sheffield United,West Ham,1583869369,394519,Sheffield Utd,West Ham,premier_league-sheffield_utd-west_ham,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-west_ham/394519/
12896,2024-01-21,Bournemouth,Liverpool,1583869368,394520,Bournemouth,Liverpool,premier_league-bournemouth-liverpool,https://userbet.info/lineups_fixture/premier_league-bournemouth-liverpool/394520/
12897,2024-01-22,Brighton,Wolves,1583869377,395197,Brighton,Wolves,premier_league-brighton-wolves,https://userbet.info/lineups_fixture/premier_league-brighton-wolves/395197/
12902,2024-01-30,Aston Villa,Newcastle,1583986869,398344,Aston Villa,Newcastle,premier_league-aston_villa-newcastle,https://userbet.info/lineups_fixture/premier_league-aston_villa-newcastle/398344/
12899,2024-01-30,Fulham,Everton,1583986892,398341,Fulham,Everton,premier_league-fulham-everton,https://userbet.info/lineups_fixture/premier_league-fulham-everton/398341/
12900,2024-01-30,Luton,Brighton,1583986870,398342,Luton,Brighton,premier_league-luton-brighton,https://userbet.info/lineups_fixture/premier_league-luton-brighton/398342/
12901,2024-01-30,Crystal Palace,Sheffield United,1583986868,398343,Crystal Palace,Sheffield Utd,premier_league-crystal_palace-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-crystal_palace-sheffield_utd/398343/
12898,2024-01-30,Nott'm Forest,Arsenal,1583986874,398340,Nottingham,Arsenal,premier_league-nottingham-arsenal_,https://userbet.info/lineups_fixture/premier_league-nottingham-arsenal_/398340/
12903,2024-01-31,Man City,Burnley,1583986890,398625,Manchester City,Burnley,premier_league-manchester_city-burnley,https://userbet.info/lineups_fixture/premier_league-manchester_city-burnley/398625/
12904,2024-01-31,Tottenham,Brentford,1583986873,398626,Tottenham,Brentford,premier_league-tottenham-brentford,https://userbet.info/lineups_fixture/premier_league-tottenham-brentford/398626/
12905,2024-01-31,Liverpool,Chelsea,1583986889,398627,Liverpool,Chelsea,premier_league-liverpool-chelsea,https://userbet.info/lineups_fixture/premier_league-liverpool-chelsea/398627/
12907,2024-02-01,Wolves,Man United,1583986865,399014,Wolves,Manchester Utd,premier_league-wolves-manchester_utd,https://userbet.info/lineups_fixture/premier_league-wolves-manchester_utd/399014/
12906,2024-02-01,West Ham,Bournemouth,1583986891,399013,West Ham,Bournemouth,premier_league-west_ham-bournemouth,https://userbet.info/lineups_fixture/premier_league-west_ham-bournemouth/399013/
12912,2024-02-03,Sheffield United,Aston Villa,1584600354,399769,Sheffield Utd,Aston Villa,premier_league-sheffield_utd-aston_villa,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-aston_villa/399769/
12910,2024-02-03,Burnley,Fulham,1584600358,399767,Burnley,Fulham,premier_league-burnley-fulham,https://userbet.info/lineups_fixture/premier_league-burnley-fulham/399767/
12909,2024-02-03,Brighton,Crystal Palace,1584600353,399766,Brighton,Crystal Palace,premier_league-brighton-crystal_palace,https://userbet.info/lineups_fixture/premier_league-brighton-crystal_palace/399766/
12908,2024-02-03,Everton,Tottenham,1584600355,399765,Everton,Tottenham,premier_league-everton-tottenham,https://userbet.info/lineups_fixture/premier_league-everton-tottenham/399765/
12911,2024-02-03,Newcastle,Luton,1584600361,399768,Newcastle,Luton,premier_league-newcastle-luton,https://userbet.info/lineups_fixture/premier_league-newcastle-luton/399768/
12915,2024-02-04,Man United,West Ham,1584600359,400749,Manchester Utd,West Ham,premier_league-manchester_utd-west_ham,https://userbet.info/lineups_fixture/premier_league-manchester_utd-west_ham/400749/
12913,2024-02-04,Bournemouth,Nott'm Forest,1584600356,400747,Bournemouth,Nottingham,premier_league-bournemouth-nottingham,https://userbet.info/lineups_fixture/premier_league-bournemouth-nottingham/400747/
12914,2024-02-04,Chelsea,Wolves,1584600360,400748,Chelsea,Wolves,premier_league-chelsea-wolves,https://userbet.info/lineups_fixture/premier_league-chelsea-wolves/400748/
12916,2024-02-04,Arsenal,Liverpool,1584600357,400750,Arsenal,Liverpool,premier_league-arsenal_-liverpool,https://userbet.info/lineups_fixture/premier_league-arsenal_-liverpool/400750/
12917,2024-02-05,Brentford,Man City,1584618968,401475,Brentford,Manchester City,premier_league-brentford-manchester_city,https://userbet.info/lineups_fixture/premier_league-brentford-manchester_city/401475/
12922,2024-02-10,Tottenham,Brighton,1585079082,403173,Tottenham,Brighton,premier_league-tottenham-brighton,https://userbet.info/lineups_fixture/premier_league-tottenham-brighton/403173/
12923,2024-02-10,Wolves,Brentford,1585079086,403174,Wolves,Brentford,premier_league-wolves-brentford,https://userbet.info/lineups_fixture/premier_league-wolves-brentford/403174/
12924,2024-02-10,Nott'm Forest,Newcastle,1585079085,403175,Nottingham,Newcastle,premier_league-nottingham-newcastle,https://userbet.info/lineups_fixture/premier_league-nottingham-newcastle/403175/
12921,2024-02-10,Luton,Sheffield United,1585079089,403172,Luton,Sheffield Utd,premier_league-luton-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-luton-sheffield_utd/403172/
12920,2024-02-10,Liverpool,Burnley,1585079095,403171,Liverpool,Burnley,premier_league-liverpool-burnley,https://userbet.info/lineups_fixture/premier_league-liverpool-burnley/403171/
12919,2024-02-10,Fulham,Bournemouth,1585079093,403170,Fulham,Bournemouth,premier_league-fulham-bournemouth,https://userbet.info/lineups_fixture/premier_league-fulham-bournemouth/403170/
12918,2024-02-10,Man City,Everton,1585079091,403169,Manchester City,Everton,premier_league-manchester_city-everton,https://userbet.info/lineups_fixture/premier_league-manchester_city-everton/403169/
12926,2024-02-11,Aston Villa,Man United,1585079401,404096,Aston Villa,Manchester Utd,premier_league-aston_villa-manchester_utd,https://userbet.info/lineups_fixture/premier_league-aston_villa-manchester_utd/404096/
12925,2024-02-11,West Ham,Arsenal,1585079090,404095,West Ham,Arsenal,premier_league-west_ham-arsenal_,https://userbet.info/lineups_fixture/premier_league-west_ham-arsenal_/404095/
12927,2024-02-12,Crystal Palace,Chelsea,1585079094,404781,Crystal Palace,Chelsea,premier_league-crystal_palace-chelsea,https://userbet.info/lineups_fixture/premier_league-crystal_palace-chelsea/404781/
12932,2024-02-17,Nott'm Forest,West Ham,1585204402,406690,Nottingham,West Ham,premier_league-nottingham-west_ham,https://userbet.info/lineups_fixture/premier_league-nottingham-west_ham/406690/
12933,2024-02-17,Tottenham,Wolves,1585204404,406691,Tottenham,Wolves,premier_league-tottenham-wolves,https://userbet.info/lineups_fixture/premier_league-tottenham-wolves/406691/
12934,2024-02-17,Man City,Chelsea,1585205839,406692,Manchester City,Chelsea,premier_league-manchester_city-chelsea,https://userbet.info/lineups_fixture/premier_league-manchester_city-chelsea/406692/
12929,2024-02-17,Burnley,Arsenal,1585204396,406687,Burnley,Arsenal,premier_league-burnley-arsenal_,https://userbet.info/lineups_fixture/premier_league-burnley-arsenal_/406687/
12930,2024-02-17,Fulham,Aston Villa,1585204392,406688,Fulham,Aston Villa,premier_league-fulham-aston_villa,https://userbet.info/lineups_fixture/premier_league-fulham-aston_villa/406688/
12931,2024-02-17,Newcastle,Bournemouth,1585204399,406689,Newcastle,Bournemouth,premier_league-newcastle-bournemouth,https://userbet.info/lineups_fixture/premier_league-newcastle-bournemouth/406689/
12928,2024-02-17,Brentford,Liverpool,1585204401,406686,Brentford,Liverpool,premier_league-brentford-liverpool,https://userbet.info/lineups_fixture/premier_league-brentford-liverpool/406686/
12935,2024-02-18,Sheffield United,Brighton,1585205840,407788,Sheffield Utd,Brighton,premier_league-sheffield_utd-brighton,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-brighton/407788/
12936,2024-02-18,Luton,Man United,1585209372,407789,Luton,Manchester Utd,premier_league-luton-manchester_utd,https://userbet.info/lineups_fixture/premier_league-luton-manchester_utd/407789/
12937,2024-02-19,Everton,Crystal Palace,1585238538,408656,Everton,Crystal Palace,premier_league-everton-crystal_palace,https://userbet.info/lineups_fixture/premier_league-everton-crystal_palace/408656/
12938,2024-02-20,Man City,Brentford,1585238569,387333,Manchester City,Brentford,premier_league-manchester_city-brentford,https://userbet.info/lineups_fixture/premier_league-manchester_city-brentford/387333/
12939,2024-02-21,Liverpool,Luton,1585540507,409289,Liverpool,Luton,premier_league-liverpool-luton,https://userbet.info/lineups_fixture/premier_league-liverpool-luton/409289/
12941,2024-02-24,Brighton,Everton,1585540140,410759,Brighton,Everton,premier_league-brighton-everton,https://userbet.info/lineups_fixture/premier_league-brighton-everton/410759/
12945,2024-02-24,Arsenal,Newcastle,1585537948,410763,Arsenal,Newcastle,premier_league-arsenal_-newcastle,https://userbet.info/lineups_fixture/premier_league-arsenal_-newcastle/410763/
12940,2024-02-24,Aston Villa,Nott'm Forest,1585537953,410758,Aston Villa,Nottingham,premier_league-aston_villa-nottingham,https://userbet.info/lineups_fixture/premier_league-aston_villa-nottingham/410758/
12942,2024-02-24,Crystal Palace,Burnley,1585540142,410760,Crystal Palace,Burnley,premier_league-crystal_palace-burnley,https://userbet.info/lineups_fixture/premier_league-crystal_palace-burnley/410760/
12943,2024-02-24,Man United,Fulham,1585537954,410761,Manchester Utd,Fulham,premier_league-manchester_utd-fulham,https://userbet.info/lineups_fixture/premier_league-manchester_utd-fulham/410761/
12944,2024-02-24,Bournemouth,Man City,1585537949,410762,Bournemouth,Manchester City,premier_league-bournemouth-manchester_city,https://userbet.info/lineups_fixture/premier_league-bournemouth-manchester_city/410762/
12946,2024-02-25,Wolves,Sheffield United,1585537945,411872,Wolves,Sheffield Utd,premier_league-wolves-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-wolves-sheffield_utd/411872/
12947,2024-02-26,West Ham,Brentford,1585583101,412735,West Ham,Brentford,premier_league-west_ham-brentford,https://userbet.info/lineups_fixture/premier_league-west_ham-brentford/412735/
12952,2024-03-02,Nott'm Forest,Liverpool,1585953273,414524,Nottingham,Liverpool,premier_league-nottingham-liverpool,https://userbet.info/lineups_fixture/premier_league-nottingham-liverpool/414524/
12953,2024-03-02,Tottenham,Crystal Palace,1585953283,414525,Tottenham,Crystal Palace,premier_league-tottenham-crystal_palace,https://userbet.info/lineups_fixture/premier_league-tottenham-crystal_palace/414525/
12954,2024-03-02,Luton,Aston Villa,1585953289,414526,Luton,Aston Villa,premier_league-luton-aston_villa,https://userbet.info/lineups_fixture/premier_league-luton-aston_villa/414526/
12950,2024-03-02,Fulham,Brighton,1585953277,414522,Fulham,Brighton,premier_league-fulham-brighton,https://userbet.info/lineups_fixture/premier_league-fulham-brighton/414522/
12951,2024-03-02,Newcastle,Wolves,1585953272,414523,Newcastle,Wolves,premier_league-newcastle-wolves,https://userbet.info/lineups_fixture/premier_league-newcastle-wolves/414523/
12948,2024-03-02,Brentford,Chelsea,1585953281,414520,Brentford,Chelsea,premier_league-brentford-chelsea,https://userbet.info/lineups_fixture/premier_league-brentford-chelsea/414520/
12949,2024-03-02,Everton,West Ham,1585952108,414521,Everton,West Ham,premier_league-everton-west_ham,https://userbet.info/lineups_fixture/premier_league-everton-west_ham/414521/
12955,2024-03-03,Burnley,Bournemouth,1585953271,415815,Burnley,Bournemouth,premier_league-burnley-bournemouth,https://userbet.info/lineups_fixture/premier_league-burnley-bournemouth/415815/
12956,2024-03-03,Man City,Man United,1585953286,415816,Manchester City,Manchester Utd,premier_league-manchester_city-manchester_utd,https://userbet.info/lineups_fixture/premier_league-manchester_city-manchester_utd/415816/
12957,2024-03-04,Sheffield United,Arsenal,1586008488,416849,Sheffield Utd,Arsenal,premier_league-sheffield_utd-arsenal_,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-arsenal_/416849/
12962,2024-03-09,Arsenal,Brentford,1586385854,418624,Arsenal,Brentford,premier_league-arsenal_-brentford,https://userbet.info/lineups_fixture/premier_league-arsenal_-brentford/418624/
12959,2024-03-09,Bournemouth,Sheffield United,1586385827,418621,Bournemouth,Sheffield Utd,premier_league-bournemouth-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-bournemouth-sheffield_utd/418621/
12958,2024-03-09,Man United,Everton,1586385826,418620,Manchester Utd,Everton,premier_league-manchester_utd-everton,https://userbet.info/lineups_fixture/premier_league-manchester_utd-everton/418620/
12960,2024-03-09,Crystal Palace,Luton,1586385824,418622,Crystal Palace,Luton,premier_league-crystal_palace-luton,https://userbet.info/lineups_fixture/premier_league-crystal_palace-luton/418622/
12961,2024-03-09,Wolves,Fulham,1586385823,418623,Wolves,Fulham,premier_league-wolves-fulham,https://userbet.info/lineups_fixture/premier_league-wolves-fulham/418623/
12963,2024-03-10,Aston Villa,Tottenham,1586385860,420031,Aston Villa,Tottenham,premier_league-aston_villa-tottenham,https://userbet.info/lineups_fixture/premier_league-aston_villa-tottenham/420031/
12964,2024-03-10,Brighton,Nott'm Forest,1586385852,420032,Brighton,Nottingham,premier_league-brighton-nottingham,https://userbet.info/lineups_fixture/premier_league-brighton-nottingham/420032/
12965,2024-03-10,West Ham,Burnley,1586402920,420033,West Ham,Burnley,premier_league-west_ham-burnley,https://userbet.info/lineups_fixture/premier_league-west_ham-burnley/420033/
12966,2024-03-10,Liverpool,Man City,1586385859,420034,Liverpool,Manchester City,premier_league-liverpool-manchester_city,https://userbet.info/lineups_fixture/premier_league-liverpool-manchester_city/420034/
12967,2024-03-11,Chelsea,Newcastle,1586426161,420990,Chelsea,Newcastle,premier_league-chelsea-newcastle,https://userbet.info/lineups_fixture/premier_league-chelsea-newcastle/420990/
12968,2024-03-13,Bournemouth,Luton,1586426173,385072,Bournemouth,Luton,premier_league-bournemouth-luton,https://userbet.info/lineups_fixture/premier_league-bournemouth-luton/385072/
12971,2024-03-16,Fulham,Tottenham,1586660647,422759,Fulham,Tottenham,premier_league-fulham-tottenham,https://userbet.info/lineups_fixture/premier_league-fulham-tottenham/422759/
12970,2024-03-16,Luton,Nott'm Forest,1586660650,422756,Luton,Nottingham,premier_league-luton-nottingham,https://userbet.info/lineups_fixture/premier_league-luton-nottingham/422756/
12969,2024-03-16,Burnley,Brentford,1586660642,422754,Burnley,Brentford,premier_league-burnley-brentford,https://userbet.info/lineups_fixture/premier_league-burnley-brentford/422754/
12972,2024-03-17,West Ham,Aston Villa,1586660651,424213,West Ham,Aston Villa,premier_league-west_ham-aston_villa,https://userbet.info/lineups_fixture/premier_league-west_ham-aston_villa/424213/
12977,2024-03-30,Sheffield United,Fulham,1587357603,430798,Sheffield Utd,Fulham,premier_league-sheffield_utd-fulham,https://userbet.info/lineups_fixture/premier_league-sheffield_utd-fulham/430798/
12978,2024-03-30,Tottenham,Luton,1587357590,430799,Tottenham,Luton,premier_league-tottenham-luton,https://userbet.info/lineups_fixture/premier_league-tottenham-luton/430799/
12979,2024-03-30,Aston Villa,Wolves,1587357612,430800,Aston Villa,Wolves,premier_league-aston_villa-wolves,https://userbet.info/lineups_fixture/premier_league-aston_villa-wolves/430800/
12980,2024-03-30,Brentford,Man United,1587357608,430801,Brentford,Manchester Utd,premier_league-brentford-manchester_utd,https://userbet.info/lineups_fixture/premier_league-brentford-manchester_utd/430801/
12973,2024-03-30,Newcastle,West Ham,1587357591,430794,Newcastle,West Ham,premier_league-newcastle-west_ham,https://userbet.info/lineups_fixture/premier_league-newcastle-west_ham/430794/
12974,2024-03-30,Bournemouth,Everton,1587357594,430795,Bournemouth,Everton,premier_league-bournemouth-everton,https://userbet.info/lineups_fixture/premier_league-bournemouth-everton/430795/
12976,2024-03-30,Nott'm Forest,Crystal Palace,1587357595,430797,Nottingham,Crystal Palace,premier_league-nottingham-crystal_palace,https://userbet.info/lineups_fixture/premier_league-nottingham-crystal_palace/430797/
12975,2024-03-30,Chelsea,Burnley,1587357593,430796,Chelsea,Burnley,premier_league-chelsea-burnley,https://userbet.info/lineups_fixture/premier_league-chelsea-burnley/430796/
12982,2024-03-31,Man City,Arsenal,1587357604,431982,Manchester City,Arsenal,premier_league-manchester_city-arsenal_,https://userbet.info/lineups_fixture/premier_league-manchester_city-arsenal_/431982/
12981,2024-03-31,Liverpool,Brighton,1587357607,431981,Liverpool,Brighton,premier_league-liverpool-brighton,https://userbet.info/lineups_fixture/premier_league-liverpool-brighton/431981/
12984,2024-04-02,Nott'm Forest,Fulham,1587775877,432898,Nottingham,Fulham,premier_league-nottingham-fulham,https://userbet.info/lineups_fixture/premier_league-nottingham-fulham/432898/
12985,2024-04-02,Bournemouth,Crystal Palace,1587775872,432899,Bournemouth,Crystal Palace,premier_league-bournemouth-crystal_palace,https://userbet.info/lineups_fixture/premier_league-bournemouth-crystal_palace/432899/
12986,2024-04-02,Burnley,Wolves,1587775838,432900,Burnley,Wolves,premier_league-burnley-wolves,https://userbet.info/lineups_fixture/premier_league-burnley-wolves/432900/
12987,2024-04-02,West Ham,Tottenham,1587775845,432901,West Ham,Tottenham,premier_league-west_ham-tottenham,https://userbet.info/lineups_fixture/premier_league-west_ham-tottenham/432901/
12983,2024-04-02,Newcastle,Everton,1587775876,432897,Newcastle,Everton,premier_league-newcastle-everton,https://userbet.info/lineups_fixture/premier_league-newcastle-everton/432897/
12988,2024-04-03,Arsenal,Luton,1587775860,483336,Arsenal,Luton,premier_league-arsenal_-luton,https://userbet.info/lineups_fixture/premier_league-arsenal_-luton/483336/
12990,2024-04-03,Man City,Aston Villa,1587775875,483338,Manchester City,Aston Villa,premier_league-manchester_city-aston_villa,https://userbet.info/lineups_fixture/premier_league-manchester_city-aston_villa/483338/
12989,2024-04-03,Brentford,Brighton,1587775837,483337,Brentford,Brighton,premier_league-brentford-brighton,https://userbet.info/lineups_fixture/premier_league-brentford-brighton/483337/
12992,2024-04-04,Chelsea,Man United,1587787464,970643,Chelsea,Manchester Utd,premier_league-chelsea-manchester_utd,https://userbet.info/lineups_fixture/premier_league-chelsea-manchester_utd/970643/
12991,2024-04-04,Liverpool,Sheffield United,1587787465,970641,Liverpool,Sheffield Utd,premier_league-liverpool-sheffield_utd,https://userbet.info/lineups_fixture/premier_league-liverpool-sheffield_utd/970641/
